Doug Guthrie;1969;United States;University of California, Berkeley;scientist;no
Ian Agol;1970;United States;University of California, San Diego;scientist;no
Doug Guthrie;1969;United States;University of Chicago;scientist;no
Christian J. Lambertsen;1917;United States;University of Pennsylvania;scientist;no
James March;1928;United States;Yale University;scientist;no
Robert Sternberg;1949;United States;Yale University;scientist;no
Levi F. Noble;1882;United States;Yale University;scientist;no
John Hopfield;1933;United States;Cornell University;scientist;no
Daniel Hale Williams;1858;United States;Feinberg School of Medicine;scientist;no
Harry M. Tiebout;1896;United States;Johns Hopkins School of Medicine;scientist;no
James S. Coleman;1926;United States;Columbia University;scientist;no
Philip Donald Estridge;1937;United States;University of Florida;scientist;no
Willard Bennett;1903;United States;University of Michigan;scientist;no
Alice Hamilton;1869;United States;University of Michigan;scientist;no
Robert Elderfield;1904;United States;University of Michigan;scientist;no
Ernest Kirkendall;1914;United States;University of Michigan;scientist;no
Dean Conant Worcester;1866;United States;University of Michigan;scientist;no
C.S. Holling;1930;United States;University of Toronto;scientist;no
Henry Gilman;1893;United States;Harvard University;scientist;no
Herbert Robbins;1915;United States;Harvard University;scientist;no
Theda Skocpol;1947;United States;Harvard University;scientist;no
John Dryzek;1953;Buckinghamshire;University of Maryland, College Park;scientist;no
Richard Van Der Riet Woolley;1906;Dorset;University of Cambridge;scientist;no
Richard Van Der Riet Woolley;1906;Dorset;University of Cape Town;scientist;no
Marjorie Chibnall;1915;England;University of Cambridge;scientist;no
Kerr Grant;1878;Australia;University of Melbourne;scientist;no
Ferdinand Buchwald;1932;Austria;Columbia University College of Physicians and Surgeons;scientist;no
Walter Brenner;1923;Austria;New York University Polytechnic School of Engineering;scientist;no
Maqsudul Alam;1954;Bangladesh;Max Planck Institute of Biochemistry;scientist;no
Phil Gold;1936;Canada;McGill University;scientist;no
Yuan-Cheng Fung;1919;China;Nanjing University;scientist;no
Igor Aleksander;1937;Croatia;Queen Mary University of London;scientist;no
Mourad E. H. Ismail;1944;Egypt;Cairo University;scientist;no
Jean-Pierre Bourguignon;1947;France;Paris Diderot University;scientist;no
Paul Cohn;1924;Germany;University of Cambridge;scientist;no
Rudolf Pfeiffer;1889;Germany;Ludwig Maximilian University of Munich;scientist;no
Yellapragada Subbarow;1895;India;Harvard University;scientist;no
Ziauddin Ahmed;1878;India;Allahabad University;scientist;no
C. R. Rao;1920;India;Andhra University;scientist;no
C. R. Rao;1920;India;King's College, Cambridge;scientist;no
Ishtiaq Hussain Qureshi;1903;India;National Language Authority;scientist;no
Ishtiaq Hussain Qureshi;1903;India;University of Cambridge;scientist;no
Rarhunath Anant Mashelkar;1943;India;Institute of Chemical Technology;scientist;no
Ishtiaq Hussain Qureshi;1903;India;St. Stephen's College, Delhi;scientist;no
Krishnaswami Kasturirangan;1940;India;Gujarat University;scientist;no
Yellapragada Subbarow;1895;India;Madras Medical College;scientist;no
Krishnaswami Kasturirangan;1940;India;Physical Research Laboratory;scientist;no
C. R. Rao;1920;India;University of Calcutta;scientist;no
Ziauddin Ahmed;1878;India;University of Calcutta;scientist;no
Krishnaswami Kasturirangan;1940;India;University of Mumbai;scientist;no
Mohammad Jalal Abbasi-Shavazi;1965;Iran;University of Isfahan;scientist;no
Ukichiro Nakaya;1900;Japan;University of Tokyo;scientist;no
Hisashi Kobayashi;1938;Japan;University of Tokyo;scientist;no
Roel Nusse;1950;Netherlands;University of Amsterdam;scientist;no
Vladimir Chelomey;1914;Poland;National Academy of Sciences of Ukraine;scientist;no
Klaus Roth;1925;Poland;University of Cambridge;scientist;no
Werner Wolfgang Rogosinski;1894;Poland;University of Freiburg;scientist;no
Gennady Chibisov;1956;Russia;Moscow Institute of Physics and Technology;scientist;no
Dima Grigoriev;1954;Russia;Steklov Institute of Mathematics;scientist;no
Dima Grigoriev;1954;Russia;Saint Petersburg State University;scientist;no
Zeynel Mungan;1952;Turkey;Istanbul University;scientist;no
John D. Barrow;1952;United Kingdom;Durham University;scientist;no
Richard Van Der Riet Woolley;1906;United Kingdom;University of Cambridge;scientist;no
Marjorie Chibnall;1915;United Kingdom;University of Cambridge;scientist;no
John Dryzek;1953;United Kingdom;University of Maryland, College Park;scientist;no
Harold Spencer Jones;1890;United Kingdom;Latymer Upper School;scientist;no
Richard Van Der Riet Woolley;1906;United Kingdom;University of Cape Town;scientist;no
Joseph L. Doob;1910;United States;Harvard University;scientist;no
Arthur L. Samuel;1901;United States;College of Emporia;scientist;no
Willard Bennett;1903;United States;Carnegie Institute of Technology;scientist;no
Robert Biscup;1952;United States;Case Western Reserve University;scientist;no
Edmund Morgan;1916;United States;Harvard College;scientist;no
Theda Skocpol;1947;United States;Michigan State University;scientist;no
Maurice W. Long;1925;United States;Georgia Institute of Technology;scientist;no
Thomas Coohill;1941;United States;Pennsylvania State University;scientist;no
R. Gordon Wasson;1898;United States;Columbia University Graduate School of Journalism;scientist;no
Herbert Benson;1935;United States;Harvard Medical School;scientist;no
Alice Hamilton;1869;United States;Leipzig University;scientist;no
Robert Biscup;1952;United States;Ohio University;scientist;no
John Crain;1960;United States;Southeastern Louisiana University;scientist;no
John Hopfield;1933;United States;Swarthmore College;scientist;no
C.S. Holling;1930;United States;University of British Columbia;scientist;no
Peter L. Benson;1946;United States;University of Denver;scientist;no
Edward Harrison Taylor;1889;United States;University of Kansas;scientist;no
Maurice W. Long;1925;United States;University of Kentucky;scientist;no
Ernest Kirkendall;1914;United States;Wayne State University;scientist;no
Harry M. Tiebout;1896;United States;Wesleyan University;scientist;no
Robert Howie;1923;England national football team;Trinity College, Cambridge;scientist;no
Edgar Frank "Ted" Codd;1923;Dorset;University of Michigan;scientist;no
Donald Davies;1924;Wales;Imperial College London;scientist;no
Elisabeth Karamichailova;1897;Austria;University of Vienna;scientist;no
James Gosling;1955;Canada;Carnegie Mellon University;scientist;no
H.S.M. Coxeter;1926;Canada;Princeton University;scientist;no
James Gosling;1955;Canada;University of Calgary;scientist;no
H.S.M. Coxeter;1926;Canada;University of Toronto;scientist;no
Jean Kuntzmann;1912;France;University of Paris;scientist;no
Norbert Perrimon;1958;France;University of Paris;scientist;no
Gerard Salton;1927;Germany;Harvard University;scientist;no
Juan Rosai;1940;Italy;Washington University in St. Louis;scientist;no
Tadatsugu Taniguchi;1948;Japan;University of Zurich;scientist;no
Pierre Zalloua;1965;Lebanon;University of California, Davis;scientist;no
Peter Van Nieuwenhuizen;1938;Netherlands;Utrecht University;scientist;no
Gerard J Holzmann;1951;Netherlands;Delft University of Technology;scientist;no
Michael Oser Rabin;1931;Poland;Princeton University;scientist;no
Andy Hopper;1953;Poland;Swansea University;scientist;no
Andy Hopper;1953;Poland;Computer Laboratory, University of Cambridge;scientist;no
Dimitri Egorov;1869;Russia;Moscow State University;scientist;no
Cyril Ponnamperuma;1923;Sri Lanka;University of California, Berkeley;scientist;no
David Southwood;1945;United Kingdom;Imperial College London;scientist;no
Donald Davies;1924;United Kingdom;Imperial College London;scientist;no
John C Raven;1902;United Kingdom;University of London;scientist;no
Robert Howie;1923;United Kingdom;Trinity College, Cambridge;scientist;no
Martin J. Taylor;1952;United Kingdom;Pembroke College, Oxford;scientist;no
Martin J. Taylor;1952;United Kingdom;King's College London;scientist;no
Edgar Frank "Ted" Codd;1923;United Kingdom;University of Michigan;scientist;no
Bill Roscoe;1956;United Kingdom;University of Oxford;scientist;no
Guy Lloyd-Jones;1966;United Kingdom;University of Huddersfield;scientist;no
Christopher Strachey;1916;United Kingdom;King's College, Cambridge;scientist;no
Leslie Lamport;1941;United States;Brandeis University;scientist;no
Shafi Goldwasser;1958;United States;Carnegie Mellon University;scientist;no
Henry M. Fales;1927;United States;Rutgers University;scientist;no
Arthur Francis Buddington;1890;United States;Brown University;scientist;no
Marvin Chester;1931;United States;California Institute of Technology;scientist;no
Charles Branch Wilson;1861;United States;Johns Hopkins University;scientist;no
Arthur Byron Coble;1878;United States;Johns Hopkins University;scientist;no
Andrew S. Tanenbaum;1944;United States;Massachusetts Institute of Technology;scientist;no
David A. Huffman;1925;United States;Massachusetts Institute of Technology;scientist;no
Leonard Kleinrock;1935;United States;Massachusetts Institute of Technology;scientist;no
Leslie Lamport;1941;United States;Massachusetts Institute of Technology;scientist;no
Michael Schroeder;1945;United States;Massachusetts Institute of Technology;scientist;no
Robert M. Metcalfe;1946;United States;Massachusetts Institute of Technology;scientist;no
Thomas H. Cormen;1956;United States;Massachusetts Institute of Technology;scientist;no
David Julius;1955;United States;Massachusetts Institute of Technology;scientist;no
David A. Huffman;1925;United States;Ohio State University;scientist;no
Arthur Francis Buddington;1890;United States;Princeton University;scientist;no
Marvin Lee Minsky;1927;United States;Princeton University;scientist;no
Thomas H. Cormen;1956;United States;Princeton University;scientist;no
Gladys Anderson Emerson;1903;United States;Stanford University;scientist;no
Robert W Boyd;1948;United States;University of California, Berkeley;scientist;no
Andrew S. Tanenbaum;1944;United States;University of California, Berkeley;scientist;no
Kenneth Thompson;1943;United States;University of California, Berkeley;scientist;no
Shafi Goldwasser;1958;United States;University of California, Berkeley;scientist;no
Richard Montague;1930;United States;University of California, Berkeley;scientist;no
David Julius;1955;United States;University of California, Berkeley;scientist;no
Gladys Anderson Emerson;1903;United States;University of California, Berkeley;scientist;no
George Whitehead;1918;United States;University of Chicago;scientist;no
Richard Foltz;1961;United States;University of Utah;scientist;no
James H. Clark;1944;United States;University of Utah;scientist;no
Ira Mark Bloom;1944;United States;City College of New York;scientist;no
Leonard Kleinrock;1935;United States;City College of New York;scientist;no
Maressa Orzack;1924;United States;Columbia University;scientist;no
Lynn Conway;1938;United States;Columbia University;scientist;no
Donald Othmer;1904;United States;University of Michigan;scientist;no
Frances E. Allen;1932;United States;University of Michigan;scientist;no
Stephen Arthur Cook;1939;United States;University of Michigan;scientist;no
Richard Foltz;1961;United States;Harvard University;scientist;no
Simeon Burt Wolbach;1880;United States;Harvard University;scientist;no
Dennis MacAlistair Ritchie;1941;United States;Harvard University;scientist;no
Marvin Lee Minsky;1927;United States;Harvard University;scientist;no
Robert M. Metcalfe;1946;United States;Harvard University;scientist;no
Stephen Arthur Cook;1939;United States;Harvard University;scientist;no
Harold M. Edwards;1936;United States;Harvard University;scientist;no
J. William Schopf;1941;United States;Harvard University;scientist;no
Marvin Lee Minsky;1927;United States;Phillips Academy;scientist;no
Charles J. Epstein;1933;United States;Harvard College;scientist;no
George Frederick Charles Searle;1864;Cambridgeshire;University of Cambridge;scientist;no
Edgar Frank "Ted" Codd;1923;Dorset;Exeter College, Oxford;scientist;no
George Frederick Charles Searle;1864;England;University of Cambridge;scientist;no
Alan Bundy;1947;England;University of Leicester;scientist;no
Michael J. C. Gordon;1948;North Yorkshire;University of Edinburgh;scientist;no
David Drysdale;1877;Scotland;University of Edinburgh;scientist;no
Matthew Hay;1855;Scotland;University of Edinburgh;scientist;no
Yiannis Laouris;1958;Cyprus;Leipzig University;scientist;no
Michael Rapoport;1948;Germany;University of Paris-Sud;scientist;no
Bernard Katz;1911;Germany;Leipzig University;scientist;no
Friedrich L. Bauer;1924;Germany;Ludwig Maximilian University of Munich;scientist;no
Konrad Zuse;1910;Germany;Technical University of Berlin;scientist;no
C. P. Ramanujam;1938;India;Tata Institute of Fundamental Research;scientist;no
Gian Nicola Babini;1944;Italy;University of Bologna;scientist;no
Juan Rosai;1940;Italy;University of Buenos Aires;scientist;no
Tadatsugu Taniguchi;1948;Japan;University of Tsukuba;scientist;no
Michael Oser Rabin;1931;Poland;Hebrew University of Jerusalem;scientist;no
Cyril Ponnamperuma;1923;Sri Lanka;Birkbeck, University of London;scientist;no
Cyril Ponnamperuma;1923;Sri Lanka;University of Madras;scientist;no
Klim Ivanovich Churyumov;1937;Ukraine;Taras Shevchenko National University of Kyiv;scientist;no
David Conlon;1982;United Kingdom;University of Cambridge;scientist;no
George Frederick Charles Searle;1864;United Kingdom;University of Cambridge;scientist;no
David Drysdale;1877;United Kingdom;University of Edinburgh;scientist;no
Matthew Hay;1855;United Kingdom;University of Edinburgh;scientist;no
Michael J. C. Gordon;1948;United Kingdom;University of Edinburgh;scientist;no
Alan Bundy;1947;United Kingdom;University of Leicester;scientist;no
Edgar Frank "Ted" Codd;1923;United Kingdom;Exeter College, Oxford;scientist;no
David Southwood;1945;United Kingdom;Queen Mary University of London;scientist;no
Peter Hilton;1923;United Kingdom;The Queen's College, Oxford;scientist;no
David Conlon;1982;United Kingdom;Trinity College, Dublin;scientist;no
John Pasta;1918;United States;New York University;scientist;no
Gladys Anderson Emerson;1903;United States;University of Science and Arts of Oklahoma;scientist;no
Charles J. Epstein;1933;United States;Central High School (Philadelphia);scientist;no
James H. Clark;1944;United States;University of New Orleans;scientist;no
Michael Schroeder;1945;United States;Washington State University;scientist;no
Ira Mark Bloom;1944;United States;Syracuse University College of Law;scientist;no
Charles Branch Wilson;1861;United States;Colby College;scientist;no
Arthur Byron Coble;1878;United States;Gettysburg College;scientist;no
Charles J. Epstein;1933;United States;Harvard Medical School;scientist;no
Roderick J. McDavis;1948;United States;Ohio University;scientist;no
Frances E. Allen;1932;United States;University at Albany, SUNY;scientist;no
Gary Martin;1949;United States;University of Kentucky;scientist;no
Gary Martin;1949;United States;University of Pittsburgh;scientist;no
Standford Moore;1913;United States;Vanderbilt University;scientist;no
Robert K. Crane;1919;United States;Washington College;scientist;no
David Conlon;1982;Republic of Ireland;University of Cambridge;scientist;no
David Conlon;1982;Republic of Ireland;Trinity College, Dublin;scientist;no
Klim Ivanovich Churyumov;1937;Mykolaiv Oblast;Taras Shevchenko National University of Kyiv;scientist;no
Norman Haworth;1883;Lancashire;University of Manchester;scientist;no
Oreste Piro;1954;Argentina;National University of La Plata;scientist;no
Rodney Allen Brooks;1954;Australia;Stanford University;scientist;no
William George Unruh;1945;Canada;Princeton University;scientist;no
William Giauque;1895;Canada;University of California, Berkeley;scientist;no
William George Unruh;1945;Canada;Doctor of Philosophy;scientist;no
Yigong Shi;1967;China;Tsinghua University;scientist;no
Yigong Shi;1967;China;Johns Hopkins University;scientist;no
Stanislav Grof;1931;Czech Republic;Charles University in Prague;scientist;no
Emmanuel Le Roy Ladurie;1929;France;University of Paris;scientist;no
Bernard Lyot;1897;France;University of Paris;scientist;no
Raoul Bott;1923;Hungary;Carnegie Mellon University;scientist;no
Eszter Hargittai;1973;Hungary;Princeton University;scientist;no
J. H. C. Whitehead;1904;India;Princeton University;scientist;no
Eugenio Calabi;1923;Italy;Massachusetts Institute of Technology;scientist;no
Eugenio Calabi;1923;Italy;Princeton University;scientist;no
Guido Fubini;1879;Italy;Scuola Normale Superiore di Pisa;scientist;no
Luigi Bianchi;1856;Italy;Scuola Normale Superiore di Pisa;scientist;no
Tinus Tels;1926;Netherlands;Delft University of Technology;scientist;no
Emil Leon Post;1897;Poland;Mathematics;scientist;no
Emil Leon Post;1897;Poland;City College of New York;scientist;no
Ilya Frank;1908;Russia;Moscow State University;scientist;no
Leonid Anatolievich Levin;1948;Ukraine;Massachusetts Institute of Technology;scientist;no
Leonid Anatolievich Levin;1948;Ukraine;Moscow State University;scientist;no
Norman Haworth;1883;United Kingdom;University of Manchester;scientist;no
John Paul Wild;1923;United Kingdom;Peterhouse, Cambridge;scientist;no
Elliot Aronson;1932;United States;Brandeis University;scientist;no
Paul Delos Boyer;1918;United States;Brigham Young University;scientist;no
Steven J. Ostro;1946;United States;Rutgers University;scientist;no
Katharine Way;1902;United States;University of North Carolina at Chapel Hill;scientist;no
Derrick Henry Lehmer;1905;United States;Brown University;scientist;no
Edgar Allen;1892;United States;Brown University;scientist;no
Robert L. Park;1931;United States;Brown University;scientist;no
James C. Fletcher;1919;United States;California Institute of Technology;scientist;no
William Pitt Durfee;1855;United States;Johns Hopkins University;scientist;no
Steven J. Ostro;1946;United States;Massachusetts Institute of Technology;scientist;no
William Daniel Phillips;1948;United States;Massachusetts Institute of Technology;scientist;no
Elwyn Berlekamp;1940;United States;Massachusetts Institute of Technology;scientist;no
Harlow Shapley;1885;United States;Princeton University;scientist;no
Eric Steven Lander;1957;United States;Princeton University;scientist;no
Charlotte Moore Sitterly;1898;United States;Princeton University;scientist;no
Joseph Nye;1937;United States;Princeton University;scientist;no
Michael Freedman;1951;United States;Princeton University;scientist;no
Elliot Aronson;1932;United States;Stanford University;scientist;no
Raphael M. Robinson;1911;United States;University of California, Berkeley;scientist;no
Michael Freedman;1951;United States;University of California, Berkeley;scientist;no
Daniel Goldston;1954;United States;University of California, Berkeley;scientist;no
William Forsyth Sharpe;1934;United States;University of California, Los Angeles;scientist;no
Frank Sherwood Rowland;1927;United States;University of Chicago;scientist;no
George Cressey;1896;United States;University of Chicago;scientist;no
Nathan Glazer;1923;United States;University of Pennsylvania;scientist;no
Steven J. Ostro;1946;United States;Cornell University;scientist;no
Nathan Glazer;1923;United States;City College of New York;scientist;no
Robert Abbe;1851;United States;City College of New York;scientist;no
Haldan Hartline;1903;United States;Johns Hopkins School of Medicine;scientist;no
Harlow Shapley;1885;United States;University of Missouri;scientist;no
Katharine Way;1902;United States;Columbia University;scientist;no
Leon Cooper;1930;United States;Columbia University;scientist;no
Peter Atkins;1940;Buckinghamshire;University of Leicester;scientist;no
William Henry Bragg;1862;Cumbria;University of Cambridge;scientist;no
Frank Morley;1860;England;King's College, Cambridge;scientist;no
Richard Timothy Hunt;1943;England;University of Cambridge;scientist;no
William Henry Bragg;1862;England;University of Cambridge;scientist;no
Frank Morley;1860;Suffolk;King's College, Cambridge;scientist;no
David Mumford;1937;West Sussex;Harvard University;scientist;no
Rodney Allen Brooks;1954;Australia;Flinders University;scientist;no
William George Unruh;1945;Canada;University of Manitoba;scientist;no
Rudolph Marcus;1923;Canada;McGill University;scientist;no
Daniel Pauly;1946;France;University of Kiel;scientist;no
Archibald Reiss;1875;Germany;University of Lausanne;scientist;no
Wilhelm Klingenberg;1924;Germany;University of Kiel;scientist;no
Richard Rado;1906;Germany;Humboldt University of Berlin;scientist;no
Richard Rado;1906;Germany;University of Cambridge;scientist;no
Richard Arenstorf;1929;Germany;University of Mainz;scientist;no
Raoul Bott;1923;Hungary;McGill University;scientist;no
J. H. C. Whitehead;1904;India;University of Oxford;scientist;no
Prasanta Chandra Mahalanobis;1893;India;King's College, Cambridge;scientist;no
S. Srikanta Sastri;1904;India;Maharaja's College, Mysore;scientist;no
Shimon Even;1935;Israel;Harvard University;scientist;no
Johan Galtung;1930;Norway;University of Oslo;scientist;no
Emil Leon Post;1897;Poland;Columbia University;scientist;no
Richard Abegg;1869;Poland;University of Kiel;scientist;no
Richard Abegg;1869;Poland;Humboldt University of Berlin;scientist;no
Manolis Andronikos;1919;Turkey;University of Oxford;scientist;no
Manolis Andronikos;1919;Turkey;Aristotle University of Thessaloniki;scientist;no
Julius Edgar Lilienfeld;1882;Ukraine;Humboldt University of Berlin;scientist;no
Ruth Lawrence;1971;United Kingdom;University of Oxford;scientist;no
Anthony James Leggett;1938;United Kingdom;University of Oxford;scientist;no
David Mumford;1937;United Kingdom;Harvard University;scientist;no
Frank Morley;1860;United Kingdom;King's College, Cambridge;scientist;no
Brenda Milner;1918;United Kingdom;McGill University;scientist;no
Richard Timothy Hunt;1943;United Kingdom;University of Cambridge;scientist;no
William Henry Bragg;1862;United Kingdom;University of Cambridge;scientist;no
Brenda Milner;1918;United Kingdom;University of Cambridge;scientist;no
Peter Atkins;1940;United Kingdom;University of Leicester;scientist;no
Edmund John Bowen;1898;United Kingdom;Balliol College, Oxford;scientist;no
Nathan Glazer;1923;United States;Columbia University;scientist;no
Ray DR. Crist;1900;United States;Columbia University;scientist;no
James C. Fletcher;1919;United States;Columbia University;scientist;no
Robert Abbe;1851;United States;Columbia University;scientist;no
Robert Costanza;1950;United States;University of Florida;scientist;no
Michael Persinger;1945;United States;University of Manitoba;scientist;no
William Pitt Durfee;1855;United States;University of Michigan;scientist;no
Brian Greene;1963;United States;University of Oxford;scientist;no
Eric Steven Lander;1957;United States;University of Oxford;scientist;no
Joseph Nye;1937;United States;University of Oxford;scientist;no
Richard Herrnstein;1930;United States;Harvard University;scientist;no
John Hasbrouck Van Vleck;1899;United States;Harvard University;scientist;no
Brian Greene;1963;United States;Harvard University;scientist;no
Lisa Randall;1962;United States;Harvard University;scientist;no
Joseph Nye;1937;United States;Harvard University;scientist;no
Haldan Hartline;1903;United States;Lafayette College;scientist;no
George Cressey;1896;United States;Denison University;scientist;no
Michael Persinger;1945;United States;University of Tennessee;scientist;no
Frank Sherwood Rowland;1927;United States;Ohio Wesleyan University;scientist;no
Robert L. Park;1931;United States;University of Texas at Austin;scientist;no
George Cressey;1896;United States;Clark University;scientist;no
Ray DR. Crist;1900;United States;Dickinson College;scientist;no
Eszter Hargittai;1973;Hungary;Smith College;scientist;no
George De Hevesy;1885;Hungary;University of Freiburg;scientist;no
Prasanta Chandra Mahalanobis;1893;India;University of Calcutta;scientist;no
Nathan Seiberg;1956;Israel;Weizmann Institute of Science;scientist;no
Nathan Seiberg;1956;Israel;Tel Aviv University;scientist;no
Federico Faggin;1941;Italy;University of Padua;scientist;no
Luma Mufleh;1975;Jordan;Smith College;scientist;no
Lina Stern;1878;Latvia;University of Geneva;scientist;no
Martin Wilhelm Kutta;1867;Poland;Ludwig Maximilian University of Munich;scientist;no
António Damasio;1944;Portugal;University of Lisbon;scientist;no
Philipp Lenard;1862;Slovakia;Heidelberg University;scientist;no
Susan Adele Greenfield;1950;United Kingdom;St Hilda's College, Oxford;scientist;no
Elliot Aronson;1932;United States;Wesleyan University;scientist;no
Lisa Randall;1962;United States;Stuyvesant High School;scientist;no
Ellen Dorrit Hoffleit;1907;United States;Radcliffe College;scientist;no
Brian Greene;1963;United States;Stuyvesant High School;scientist;no
William Daniel Phillips;1948;United States;Juniata College;scientist;no
Jack Horner;1946;United States;University of Montana;scientist;no
George Francis FitzGerald;1851;Republic of Ireland;Trinity College, Dublin;scientist;no
Peter Clift;1966;Hertfordshire;University of Oxford;scientist;no
Raymond Oliver Faulkner;1894;England;University College London;scientist;no
Raymond Oliver Faulkner;1894;England;University of London;scientist;no
Raymond Oliver Faulkner;1894;West Sussex;University College London;scientist;no
Raymond Oliver Faulkner;1894;West Sussex;University of London;scientist;no
Peter Hall;1951;Australia;University of Sydney;scientist;no
Peter Hall;1951;Australia;Australian National University;scientist;no
Peter Hall;1951;Australia;University of Oxford;scientist;no
Hans Tuppy;1924;Austria;University of Vienna;scientist;no
Hans Georg Feichtinger;1951;Austria;University of Vienna;scientist;no
Heinrich Mache;1876;Czech Republic;University of Vienna;scientist;no
Georges Valiron;1884;France;University of Paris;scientist;no
Henry Margenau;1901;Germany;Yale University;scientist;no
Sultan Ahmed Ismail;1951;India;The New College, Chennai;scientist;no
T. V. Ramakrishnan;1941;India;Banaras Hindu University;scientist;no
T. V. Ramakrishnan;1941;India;Columbia University;scientist;no
Alberto Conti;1966;Italy;Ohio State University;scientist;no
Elio Lo Cascio;1948;Italy;Sapienza University of Rome;scientist;no
T. A. Springer;1926;Netherlands;Leiden University;scientist;no
Willem Alberda Van Ekenstein;1858;Netherlands;Delft University of Technology;scientist;no
Gabriel 　Kron;1901;Romania;University of Michigan;scientist;no
George Feher;1924;Slovakia;University of California, Berkeley;scientist;no
Mark Gillachrist Marlborough Pryor;1919;United Kingdom;Eton College;scientist;no
Raymond Oliver Faulkner;1894;United Kingdom;University College London;scientist;no
Raymond Oliver Faulkner;1894;United Kingdom;University of London;scientist;no
Ann Bishop;1899;United Kingdom;University of Manchester;scientist;no
Mark Gillachrist Marlborough Pryor;1919;United Kingdom;Trinity College, Cambridge;scientist;no
Raymond St. Leger;1957;United Kingdom;University of Exeter;scientist;no
David Dolphin;1940;United Kingdom;University of Nottingham;scientist;no
Peter Clift;1966;United Kingdom;University of Oxford;scientist;no
Don Lincoln;1964;United States;Rose-Hulman Institute of Technology;scientist;no
John Coleman Moore;1923;United States;Brown University;scientist;no
John Stasko;1961;United States;Brown University;scientist;no
Peter T. Wolczanski;1954;United States;California Institute of Technology;scientist;no
Tom M. Apostol;1923;United States;Chemical engineering;scientist;no
Joseph Fitzmyer;1920;United States;Johns Hopkins University;scientist;no
George Ashley Campbell;1870;United States;Massachusetts Institute of Technology;scientist;no
Kathleen Carley;1956;United States;Massachusetts Institute of Technology;scientist;no
Peter T. Wolczanski;1954;United States;Massachusetts Institute of Technology;scientist;no
Sara Billey;1968;United States;Massachusetts Institute of Technology;scientist;no
Daniel Spielman;1970;United States;Massachusetts Institute of Technology;scientist;no
Tom M. Apostol;1923;United States;Mathematics;scientist;no
John W. Gofman;1918;United States;Oberlin College;scientist;no
William Beckner;1941;United States;Princeton University;scientist;no
Robin Hartshorne;1938;United States;Princeton University;scientist;no
Kathyrn Stuart McKinley;1962;United States;Rice University;scientist;no
Don Lincoln;1964;United States;Rice University;scientist;no
Xavier Briggs;1968;United States;Stanford University;scientist;no
David Cass;1937;United States;Stanford University;scientist;no
Joseph Mayo Pettit;1916;United States;Stanford University;scientist;no
Nicholas Suntzeff;1952;United States;Stanford University;scientist;no
Richard Doell;1923;United States;University of California, Berkeley;scientist;no
John W. Gofman;1918;United States;University of California, Berkeley;scientist;no
Tom M. Apostol;1923;United States;University of California, Berkeley;scientist;no
Joseph Mayo Pettit;1916;United States;University of California, Berkeley;scientist;no
Sara Billey;1968;United States;University of California, San Diego;scientist;no
John W. Gofman;1918;United States;University of California, San Francisco;scientist;no
Nicholas Suntzeff;1952;United States;University of California, Santa Cruz;scientist;no
Sam Treiman;1925;United States;University of Chicago;scientist;no
Tom M. Apostol;1923;United States;University of Washington;scientist;no
Asaph Hall Jr.;1859;United States;Yale University;scientist;no
Stephen Silvia;1959;United States;Yale University;scientist;no
Daniel Spielman;1970;United States;Yale University;scientist;no
Nicholas Suntzeff;1952;United States;Lick Observatory;scientist;no
Stephen Silvia;1959;United States;Cornell University;scientist;no
William Beckner;1941;United States;University of Missouri;scientist;no
Xavier Briggs;1968;United States;Columbia University;scientist;no
Edward G. Begle;1914;United States;University of Michigan;scientist;no
Ralph Belknap Baldwin;1912;United States;University of Michigan;scientist;no
Xavier Briggs;1968;United States;Harvard University;scientist;no
Dale Boger;1953;United States;Harvard University;scientist;no
David S. Slepian;1923;United States;Harvard University;scientist;no
George Ashley Campbell;1870;United States;Harvard University;scientist;no
Peter Clift;1966;Hertfordshire;University of Edinburgh;scientist;no
Robert Ramsay Wright;1852;Scotland;University of Edinburgh;scientist;no
Richard D. Gill;1951;Surrey;University of Cambridge;scientist;no
Richard D. Gill;1951;Surrey;VU University Amsterdam;scientist;no
Aram Nalbandyan;1908;Armenia;Yerevan State University;scientist;no
Pierre Dansereau;1911;Canada;University of Geneva;scientist;no
Coching Chu;1890;China;Harvard University;scientist;no
Hans-Wolfgang Arndt;1945;Czech Republic;Humboldt University of Berlin;scientist;no
Hans-Wolfgang Arndt;1945;Czech Republic;University of Mainz;scientist;no
Hans-Wolfgang Arndt;1945;Czech Republic;Ruhr University Bochum;scientist;no
Hisham Kamal El-Din El-Hennawy;1955;Egypt;Ain Shams University;scientist;no
Hermann Leuchs;1879;Germany;Humboldt University of Berlin;scientist;no
Karl Holl;1866;Germany;Humboldt University of Berlin;scientist;no
Anton Vilsmeier;1894;Germany;University of Erlangen-Nuremberg;scientist;no
Helmut Beinert;1913;Germany;Heidelberg University;scientist;no
Helmut Beinert;1913;Germany;Leipzig University;scientist;no
Hubert Markl;1938;Germany;Ludwig Maximilian University of Munich;scientist;no
Anton Vilsmeier;1894;Germany;Ludwig Maximilian University of Munich;scientist;no
Hans-Werner Wanzlick;1917;Germany;Technical University of Berlin;scientist;no
Thomas Henning;1956;Germany;University of Greifswald;scientist;no
Thomas Henning;1956;Germany;University of Jena;scientist;no
Prokar Dasgupta;1966;India;University of Calcutta;scientist;no
Shokichi Iyanaga;1906;Japan;University of Tokyo;scientist;no
