Bruce Ackerman;1943;United States;Harvard University;no
Richard Arnowitt;1928;United States;Harvard University;no
Carleton Stevens Coon;1904;United States;Harvard University;no
Henry Joel Cadbury;1883;United States;Harvard University;no
Montgomery Atwater;1904;United States;Harvard College;no
Lawrence Joseph Henderson;1878;United States;Harvard Medical School;no
Henry Joel Cadbury;1883;United States;Haverford College;no
Carol Lynn George;1979;United States;University of Connecticut;no
Edward H. Schafer;1913;United States;University of Hawaii;no
Maurice Rabb Jr.;1932;United States;University of Louisville;no
Bruce Ackerman;1943;United States;Yale Law School;no
Andrew Wilson;1968;Hertfordshire;University of Oxford;no
Marian Stamp Dawkins;1945;England;University of Oxford;no
Andrew Wilson;1968;England;University of Oxford;no
Oliver Penrose;1929;Essex;University College London;no
Richard Salisbury Ellis;1950;Wales;University College London;no
Richard Salisbury Ellis;1950;Wales;University of Oxford;no
Ky Fan;1914;China;University of Paris;no
Mikael Bols;1961;Denmark;Technical University of Denmark;no
Taher A. Elgamal;1955;Egypt;Stanford University;no
Pierre Capretz;1925;France;University of Paris;no
Claude S. Fischer;1948;France;University of California, Los Angeles;no
Joseph Jordania;1954;Georgia;Tbilisi State Conservatoire;no
Horst Feistel;1915;Germany;Massachusetts Institute of Technology;no
Helmut Hasse;1898;Germany;University of Marburg;no
Walter Gordon;1893;Germany;University of Hamburg;no
Salvador Moncada;1944;Honduras;University of El Salvador;no
Salvador Moncada;1944;Honduras;University of London;no
Eluvathingal Devassy Jemmis;1951;India;Indian Institute of Technology Kanpur;no
Eluvathingal Devassy Jemmis;1951;India;Princeton University;no
Eluvathingal Devassy Jemmis;1951;India;Cornell University;no
Raj Kumar Pathria;1933;India;University of Delhi;no
Michael James Steuart Dewar;1918;India;University of Oxford;no
Fabiola Gianotti;1960;Italy;University of Milan;no
Dirk Brouwer;1902;Netherlands;Leiden University;no
Nikita Nekrasov;1973;Russia;Princeton University;no
Aleksandr Nekrasov;1883;Russia;Moscow State University;no
Kai Siegbahn;1918;Sweden;Stockholm University;no
Manne Siegbahn;1886;Sweden;Lund University;no
Felix Villars;1921;Switzerland;ETH Zurich;no
Peter Minkowski;1941;Switzerland;ETH Zurich;no
Martin Bland;1947;United Kingdom;Imperial College London;no
John Davis;1938;United Kingdom;London School of Economics;no
John G. Nicholls;1929;United Kingdom;University College London;no
Geraint Rees;1967;United Kingdom;University College London;no
Oliver Penrose;1929;United Kingdom;University College London;no
Richard Salisbury Ellis;1950;United Kingdom;University College London;no
Martin Bland;1947;United Kingdom;University of London;no
Tom Kilburn;1921;United Kingdom;University of Manchester;no
Doreen Massey;1944;United Kingdom;University of Pennsylvania;no
Lester Charles King;1907;United Kingdom;Victoria University of Wellington;no
Lester Charles King;1907;United Kingdom;University of New Zealand;no
Barry Smith;1952;United Kingdom;University of Oxford;no
Doreen Massey;1944;United Kingdom;University of Oxford;no
Marian Stamp Dawkins;1945;United Kingdom;University of Oxford;no
Richard Salisbury Ellis;1950;United Kingdom;University of Oxford;no
Richard Wilson;1926;United Kingdom;University of Oxford;no
Ronald Brown;1935;United Kingdom;University of Oxford;no
Simon Kirwan Donaldson;1957;United Kingdom;University of Oxford;no
Andrew Wilson;1968;United Kingdom;University of Oxford;no
Robert Williams;1942;United States;California State University, Northridge;no
Richard Wallace;1960;United States;Carnegie Mellon University;no
Richard Askey;1933;United States;Washington University in St. Louis;no
Robert Williams;1930;United States;Washington University in St. Louis;no
David Evans;1970;United States;California Institute of Technology;no
Rosalyn Sussman Yalow;1921;United States;Hunter College;no
Eugene Lindsay Opie;1873;United States;Johns Hopkins University;no
Andrew Fire;1959;United States;Massachusetts Institute of Technology;no
John Rhodes;1937;United States;Massachusetts Institute of Technology;no
Richard Askey;1933;United States;Princeton University;no
Evan Flatow;1956;United States;Princeton University;no
Robert E. Kahn;1938;United States;Princeton University;no
Ezra T. Newman;1929;United States;Syracuse University;no
Pete Worden;1949;United States;University of Arizona;no
Andrew Fire;1959;United States;University of California, Berkeley;no
Stirling Colgate;1925;United States;University of California, Berkeley;no
Erik Olin Wright;1947;United States;University of California, Berkeley;no
Grover Krantz;1931;United States;University of California, Berkeley;no
Morris H. DeGroot;1931;United States;University of Chicago;no
Stirling Colgate;1925;United States;Cornell University;no
Ralph Hosmer;1874;United States;Yale School of Forestry & Environmental Studies;no
Robert E. Kahn;1938;United States;City College of New York;no
Robert E. Kahn;1938;United States;Doctor of Philosophy;no
David Evans;1970;United States;Yale College;no
Pete Worden;1949;United States;University of Michigan;no
W. Richard Stevens;1951;Zambia;University of Arizona;no
W. Richard Stevens;1951;Zambia;University of Michigan;no
Charles Alfred Coulson;1910;England national football team;University of Cambridge;no
William Wilson;1875;Cumbria;Aspatria Agricultural College;no
Oliver Penrose;1929;Essex;King's College, Cambridge;no
Edward A. Irving;1927;Lancashire;University of Cambridge;no
John Hammersley;1920;Scotland;Sedbergh School;no
John Hammersley;1920;Scotland;Emmanuel College, Cambridge;no
Sir James Whyte Black;1924;Scotland;University of St Andrews;no
Neil Ernest Wiseman;1934;Suffolk;University of Cambridge;no
Neil Ernest Wiseman;1934;Suffolk;Queen Mary University of London;no
Neil Ernest Wiseman;1934;Suffolk;University of Illinois system;no
Norman Greenwood;1925;Australia;Sidney Sussex College, Cambridge;no
Ian Sloan;1938;Australia;University of Melbourne;no
Doreen Kimura;1933;Canada;McGill University;no
Raymond Laflamme;1960;Canada;University of Cambridge;no
Taher A. Elgamal;1955;Egypt;Cairo University;no
Claude S. Fischer;1948;France;Harvard University;no
Henri Breuil;1877;France;Sorbonne;no
Joseph Jordania;1954;Georgia;Tbilisi State University;no
Horst Feistel;1915;Germany;Harvard University;no
Thomas Eisner;1929;Germany;Harvard University;no
Rudolph Schoenheimer;1898;Germany;Humboldt University of Berlin;no
Edmund Landau;1877;Germany;Humboldt University of Berlin;no
Walter Gordon;1893;Germany;Humboldt University of Berlin;no
Susanne Albers;1965;Germany;Saarland University;no
Christof Wetterich;1952;Germany;University of Freiburg;no
Rudolf Grimm;1961;Germany;University of Hanover;no
Raj Kumar Pathria;1933;India;Panjab University, Chandigarh;no
Nikil Dutt;1958;India;Pennsylvania State University;no
Shankar Balasubramanian;1966;India;Fitzwilliam College, Cambridge;no
Roberto Longhi;1890;Italy;University of Turin;no
Stuart Hall;1932;Jamaica;Merton College, Oxford;no
Shinichiro Tomonaga;1906;Japan;Kyoto University;no
Takeo Kanade;1945;Japan;Kyoto University;no
Morikazu Toda;1917;Japan;University of Tokyo;no
Seishi Kikuchi;1902;Japan;University of Tokyo;no
Lee Hong Susan Lim;1952;Malaysia;University of Malaya;no
Asker Jeukendrup;1969;Netherlands;Maastricht University;no
Johannes Thiele;1865;Poland;Martin Luther University of Halle-Wittenberg;no
Samuel Eilenberg;1913;Poland;University of Warsaw;no
Nikita Nekrasov;1973;Russia;Moscow Institute of Physics and Technology;no
Oleksiy Kartunov;1940;Russia;Taras Shevchenko National University of Kyiv;no
Nikita Nekrasov;1973;Russia;Institute for Theoretical and Experimental Physics;no
Villiger Victor;1868;Switzerland;Ludwig Maximilian University of Munich;no
Villiger Victor;1868;Switzerland;University of Geneva;no
John William Heslop Harrison;1881;United Kingdom;Durham University;no
John Ellis;1946;United Kingdom;King's College, Cambridge;no
Oliver Penrose;1929;United Kingdom;King's College, Cambridge;no
James Gray;1891;United Kingdom;King's College, Cambridge;no
Charles Alfred Coulson;1910;United Kingdom;University of Cambridge;no
Neil Ernest Wiseman;1934;United Kingdom;University of Cambridge;no
Simon Kirwan Donaldson;1957;United Kingdom;University of Cambridge;no
Edward A. Irving;1927;United Kingdom;University of Cambridge;no
Ronald Milne;1957;United Kingdom;University of Edinburgh;no
Joseph Wedderburn;1882;United Kingdom;University of Edinburgh;no
John Hammersley;1920;United Kingdom;Sedbergh School;no
William Wilson;1875;United Kingdom;Aspatria Agricultural College;no
Geraint Rees;1967;United Kingdom;Gonville and Caius College, Cambridge;no
Lester Charles King;1907;United Kingdom;University of South Africa;no
John Hammersley;1920;United Kingdom;Emmanuel College, Cambridge;no
Geraint Rees;1967;United Kingdom;New College, Oxford;no
David Bates;1916;United Kingdom;Queen's University Belfast;no
Neil Ernest Wiseman;1934;United Kingdom;Queen Mary University of London;no
Tom Kilburn;1921;United Kingdom;Sidney Sussex College, Cambridge;no
Brian MacMahon;1923;United Kingdom;University of Birmingham;no
Neil Ernest Wiseman;1934;United Kingdom;University of Illinois system;no
Sir James Whyte Black;1924;United Kingdom;University of St Andrews;no
Lorna Marshall;1898;United States;Harvard University;no
Richard Askey;1933;United States;Harvard University;no
Donald Newman;1930;United States;Harvard University;no
George Minot;1885;United States;Harvard University;no
Ralph Hosmer;1874;United States;Harvard University;no
William Monroe Trotter;1872;United States;Harvard University;no
Herman H. Spitz;1925;United States;Lafayette College;no
Herman H. Spitz;1925;United States;New York University;no
Ezra T. Newman;1929;United States;New York University;no
Richard Pollack;1935;United States;New York University;no
Tom Trusky;1944;United States;Northwestern University;no
Morris H. DeGroot;1931;United States;Roosevelt University;no
Edward K Reedy;1940;United States;University of Tennessee;no
Grover Krantz;1931;United States;Master of Arts;no
Evan Flatow;1956;United States;Columbia University College of Physicians and Surgeons;no
Robert Williams;1942;United States;Southern Illinois University;no
Robert Williams;1930;United States;Philander Smith College;no
Richard Pollack;1935;United States;Brooklyn College;no
Ezra T. Newman;1929;United States;The Bronx High School of Science;no
Tom Trusky;1944;United States;Trinity College, Dublin;no
John J. Powers;1918;United States;University of Massachusetts Amherst;no
Grover Krantz;1931;United States;University of Minnesota;no
Tom Trusky;1944;United States;University of Oregon;no
John Turton Randall;1905;England;University of Manchester;no
David Thouless;1934;Scotland;Cornell University;no
Ronald Ernest Aitchison;1921;Australia;University of Sydney;no
Robert May;1936;Australia;University of Sydney;no
Sylvain Cappell;1946;Belgium;Princeton University;no
Rosaly Lopes;1957;Brazil;University of London;no
Stephen W. Scherer;1964;Canada;University of Waterloo;no
Jim Peebles;1935;Canada;Princeton University;no
Stephen W. Scherer;1964;Canada;Doctor of Philosophy;no
Kurt Freund;1914;Czech Republic;Charles University in Prague;no
Otto Wichterle;1913;Czech Republic;Czech Technical University in Prague;no
Carsten Lund;1963;Denmark;University of Chicago;no
Makram Nasri Kaiser;1930;Egypt;Emory University;no
Markus G. Kuhn;1971;Germany;Purdue University;no
Peter Finke;1944;Germany;Max Planck Institute of Plasma Physics;no
Luis von Ahn;1979;Guatemala;Carnegie Mellon University;no
Luis von Ahn;1979;Guatemala;Duke University;no
Raghu Raj Bahadur;1924;India;University of North Carolina at Chapel Hill;no
George Sudarshan;1931;India;University of Rochester;no
Raghu Raj Bahadur;1924;India;University of Delhi;no
Angelo Celli;1857;Italy;Sapienza University of Rome;no
Mstislav Keldysh;1911;Latvia;Moscow State University;no
Reuben Leon Kahn;1887;Lithuania;Yale University;no
Wim Cohen;1923;Netherlands;Delft University of Technology;no
Igor Frenkel;1952;Russia;Yale University;no
Sergei Godunov;1929;Russia;Moscow State University;no
Chandra Wickramasinghe;1939;Sri Lanka;University of Ceylon;no
Astro Teller;1970;United Kingdom;Carnegie Mellon University;no
John Turton Randall;1905;United Kingdom;University of Manchester;no
Astro Teller;1970;United Kingdom;Stanford University;no
David Thouless;1934;United Kingdom;Cornell University;no
Roderick Mackinnon;1956;United States;Brandeis University;no
Paul A. Freund;1908;United States;Washington University in St. Louis;no
Donald A. Glaser;1926;United States;California Institute of Technology;no
Victor Wouk;1919;United States;California Institute of Technology;no
Edward Klima;1931;United States;Dartmouth College;no
Edward Lorenz;1917;United States;Dartmouth College;no
Catharine Alice MacKinnon;1946;United States;Political science;no
Abraham Seidenberg;1916;United States;Johns Hopkins University;no
Jay L. Lush;1896;United States;Kansas State University;no
Edward Lorenz;1917;United States;Massachusetts Institute of Technology;no
Kevin Granata;1961;United States;Ohio State University;no
Lyman Spitzer;1914;United States;Princeton University;no
Karl Rubin;1956;United States;Princeton University;no
Martin Feinberg;1942;United States;Princeton University;no
Kevin Granata;1961;United States;Purdue University;no
Martin Feinberg;1942;United States;Purdue University;no
Michael J. Flynn;1934;United States;Purdue University;no
Theodore Rappaport;1960;United States;Purdue University;no
John Morgan;1946;United States;Rice University;no
Elizabeth Loftus;1944;United States;Stanford University;no
Michael J. Flynn;1934;United States;Syracuse University;no
H. Clyde Wilson;1926;United States;Texas A&M University;no
George Nuttall;1862;United States;University of California;no
George Herbig;1920;United States;University of California, Berkeley;no
Thomas J. Bouchard;1937;United States;University of California, Berkeley;no
William Klemperer;1927;United States;University of California, Berkeley;no
Elizabeth Loftus;1944;United States;University of California, Los Angeles;no
H. Clyde Wilson;1926;United States;University of California, Los Angeles;no
Daniel Shanks;1917;United States;University of Chicago;no
Gerald J. Wasserburg;1927;United States;University of Chicago;no
Kenneth Sokoloff;1952;United States;University of Pennsylvania;no
John Clarence Karcher;1894;United States;University of Pennsylvania;no
Lyman Spitzer;1914;United States;Yale University;no
Catharine Alice MacKinnon;1946;United States;Yale University;no
Irving Segal;1918;United States;Yale University;no
Ralph Walter Graystone Wyckoff;1897;United States;Cornell University;no
Vera Rubin;1928;United States;Cornell University;no
H. Clyde Wilson;1926;United States;Baylor University;no
Robin Tolmach Lakoff;1942;United States;Indiana University;no
Helen Taussig;1898;United States;Johns Hopkins School of Medicine;no
Thomas Jefferson Jackson See;1866;United States;University of Missouri;no
John E. McMurry;1942;United States;Columbia University;no
Alejandro Zaffaroni;1923;Uruguay;University of Rochester;no
Frederick 1st Baronet Treves;1853;England national football team;Barts and The London School of Medicine and Dentistry;no
Autar Singh Paintal;1925;Burma;King George's Medical University;no
Frederick 1st Baronet Treves;1853;Dorset;Barts and The London School of Medicine and Dentistry;no
Robert Geoffrey Edwards;1925;England;Bangor University;no
John Turton Randall;1905;England;Cavendish Laboratory;no
Robert Geoffrey Edwards;1925;England;University of Edinburgh;no
William Boyd;1885;Scotland;University of Edinburgh;no
Peter Jephson Cameron;1947;Australia;University of Oxford;no
Bridget Margaret Ogilvie;1938;Australia;Girton College, Cambridge;no
Paul Eisler;1907;Austria;Vienna University of Technology;no
Walter Anderson;1885;Belarus;Kazan (Volga region) Federal University;no
Sylvain Cappell;1946;Belgium;Columbia University;no
Jim Peebles;1935;Canada;University of Manitoba;no
Stephen W. Scherer;1964;Canada;University of Toronto;no
Carsten Lund;1963;Denmark;Aarhus University;no
Makram Nasri Kaiser;1930;Egypt;Ain Shams University;no
Makram Nasri Kaiser;1930;Egypt;Cairo University;no
Wilhelm Gliese;1915;Germany;Humboldt University of Berlin;no
Markus G. Kuhn;1971;Germany;University of Erlangen-Nuremberg;no
Mylswamy Annadurai;1978;India;Government College of Technology, Coimbatore;no
George Sudarshan;1931;India;Madras Christian College;no
Mylswamy Annadurai;1978;India;Anna University Chennai - Regional Office, Coimbatore;no
Reuben Leon Kahn;1887;Lithuania;New York University;no
Reuben Leon Kahn;1887;Lithuania;Valparaiso University;no
Michael Segal;1972;Moldova;Ben-Gurion University of the Negev;no
Wim Crusio;1954;Netherlands;Radboud University Nijmegen;no
Wilhelm Gliese;1915;Poland;Humboldt University of Berlin;no
Nikolay Mitrofanovich Krylov;1879;Russia;The National Mineral Resources University (previously the Mining Institute);no
Eugen Slutsky;1880;Russia;Taras Shevchenko National University of Kyiv;no
Chandra Wickramasinghe;1939;Sri Lanka;Royal College, Colombo;no
John Ulric Nef;1862;Switzerland;Harvard University;no
John Ulric Nef;1862;Switzerland;Ludwig Maximilian University of Munich;no
Otto Struve;1897;Ukraine;University of Kharkiv;no
Jonathan Peter Bowen;1956;United Kingdom;University of Oxford;no
Robert Geoffrey Edwards;1925;United Kingdom;Bangor University;no
John Turton Randall;1905;United Kingdom;Cavendish Laboratory;no
Humphry John Moule Bowen;1929;United Kingdom;Magdalen College, Oxford;no
William Boyd;1885;United Kingdom;University of Edinburgh;no
Robert Geoffrey Edwards;1925;United Kingdom;University of Edinburgh;no
Mark Keane;1961;United Kingdom;University College Dublin;no
Jonathan Peter Bowen;1956;United Kingdom;University College, Oxford;no
Frederick 1st Baronet Treves;1853;United Kingdom;Barts and The London School of Medicine and Dentistry;no
Nevil Vincent Sidgwick;1873;United Kingdom;Christ Church, Oxford;no
Victor Wouk;1919;United States;Columbia University;no
Clark Wissler;1870;United States;Columbia University;no
Elmer Eric Schattschneider;1892;United States;Columbia University;no
Avi Rubin;1967;United States;University of Michigan;no
Edwin Spanier;1921;United States;University of Michigan;no
James J. Collins;1965;United States;University of Oxford;no
James P. Pierpont;1866;United States;University of Vienna;no
Lyman Wynne;1925;United States;Harvard University;no
Sewall Green Wright;1889;United States;Harvard University;no
Kenneth Sokoloff;1952;United States;Harvard University;no
Abraham Klein;1927;United States;Harvard University;no
Edward Klima;1931;United States;Harvard University;no
Edward Lorenz;1917;United States;Harvard University;no
John E. McMurry;1942;United States;Harvard University;no
Karl Rubin;1956;United States;Harvard University;no
Richard Evans Schultes;1915;United States;Harvard University;no
Robin Tolmach Lakoff;1942;United States;Harvard University;no
William Klemperer;1927;United States;Harvard University;no
Lyman Spitzer;1914;United States;Phillips Academy;no
Vera Rubin;1928;United States;Georgetown University;no
Ralph Walter Graystone Wyckoff;1897;United States;Hobart and William Smith Colleges;no
James Henry Breasted;1865;United States;Humboldt University of Berlin;no
Sewall Green Wright;1889;United States;Lombard College;no
Michael J. Flynn;1934;United States;Manhattan College;no
Joseph White;1932;United States;Michigan State University;no
Jay S. Rosenblatt;1923;United States;New York University;no
Abraham Seidenberg;1916;United States;University of Maryland, College Park;no
Daniel Shanks;1917;United States;University of Maryland, College Park;no
Paul Calaway;1910;United States;Georgia Institute of Technology;no
Donald A. Glaser;1926;United States;Case School of Engineering;no
William Lorenz;1882;United States;New York University School of Medicine;no
Tanya Atwater;1942;United States;Scripps Institution of Oceanography;no
H. Clyde Wilson;1926;United States;University of Texas at Austin;no
Paul Calaway;1910;United States;University of Texas at Austin;no
Abraham Klein;1927;United States;Brooklyn College;no
James J. Collins;1965;United States;College of the Holy Cross;no
Paul A. Freund;1908;United States;Harvard Law School;no
Alejandro Zaffaroni;1923;Uruguay;University of the Republic (Uruguay);no
Mark Keane;1961;Republic of Ireland;University College Dublin;no
David Thouless;1934;Scotland;Trinity Hall, Cambridge;no
Peter Jephson Cameron;1947;Australia;University of Queensland;no
Walter Anderson;1885;Belarus;Saint Petersburg State University;no
Niels Nielsen;1865;Denmark;University of Copenhagen;no
Markus G. Kuhn;1971;Germany;Wolfson College, Cambridge;no
Debashis Mukherjee;1946;India;University of Calcutta;no
Mylswamy Annadurai;1978;India;PSG College of Technology;no
George Sudarshan;1931;India;University of Madras;no
Debashis Mukherjee;1946;India;Presidency University, Kolkata;no
Oded Goldreich;1957;Israel;Weizmann Institute of Science;no
Angelo Battelli;1862;Italy;University of Turin;no
Enrico Giusti;1940;Italy;University of Florence;no
Enzo Emanuele;1977;Italy;University of Pavia;no
Kunihiko Kodaira;1915;Japan;University of Tokyo;no
Saskia Sassen;1949;Netherlands;University of Notre Dame;no
Igor Frenkel;1952;Russia;Saint Petersburg State University;no
Hermann Struve;1854;Russia;University of Tartu;no
Mark Keane;1961;United Kingdom;Trinity College, Dublin;no
David Thouless;1934;United Kingdom;Trinity Hall, Cambridge;no
Joseph White;1932;United States;San Francisco State University;no
Vera Rubin;1928;United States;Vassar College;no
Robin Tolmach Lakoff;1942;United States;Radcliffe College;no
Catharine Alice MacKinnon;1946;United States;Yale Law School;no
John Clarence Karcher;1894;United States;University of Oklahoma;no
Paul Calaway;1910;United States;Lyon College;no
Catharine Alice MacKinnon;1946;United States;Smith College;no
James P. Pierpont;1866;United States;Worcester Polytechnic Institute;no
Elmer Eric Schattschneider;1892;United States;University of Pittsburgh;no
Edith Anne Stoney;1869;Republic of Ireland;Trinity College, Dublin;no
Mark Keane;1961;Republic of Ireland;Trinity College, Dublin;no
William Henry Lang;1874;East Sussex;University of Glasgow;no
Helen Porter;1899;England;Imperial College London;no
Helen Porter;1899;England;University of London;no
William Henry Lang;1874;England;University of Glasgow;no
Derek Barton;1918;Kent;Imperial College London;no
Helen Porter;1899;Surrey;Imperial College London;no
Helen Porter;1899;Surrey;University of London;no
Ruby Payne-Scott;1912;Australia;University of Sydney;no
Peter Balazs;1970;Austria;University of Vienna;no
Maqsudul Alam;1954;Bangladesh;Moscow State University;no
Erich Vogt;1929;Canada;Princeton University;no
Erich Vogt;1929;Canada;University of Manitoba;no
Yuan-Cheng Fung;1919;China;California Institute of Technology;no
Chongnian Yan;1934;China;Beijing Normal University;no
Mourad E. H. Ismail;1944;Egypt;University of Alberta;no
Thomas Rosenmeyer;1920;Germany;McMaster University;no
Peter Sherwood;1948;Hungary;University of London;no
William Henery Evans;1876;India;The King's School, Canterbury;no
Ishtiaq Hussain Qureshi;1903;India;Aligarh Muslim University;no
Mohammad Jalal Abbasi-Shavazi;1965;Iran;Australian National University;no
Mohammad Jalal Abbasi-Shavazi;1965;Iran;University of Tehran;no
Hisashi Kobayashi;1938;Japan;Princeton University;no
Ukichiro Nakaya;1900;Japan;King's College London;no
Roel Nusse;1950;Netherlands;University of California, San Francisco;no
Herman Verlinde;1962;Netherlands;Utrecht University;no
Nina Bari;1901;Russia;Moscow State University;no
Ludwig Ramberg;1874;Sweden;Lund University;no
Derek Barton;1918;United Kingdom;Imperial College London;no
Helen Porter;1899;United Kingdom;Imperial College London;no
Sara Arber;1949;United Kingdom;London School of Economics;no
Helen Porter;1899;United Kingdom;University of London;no
Henry Head;1861;United Kingdom;Trinity College, Cambridge;no
Harold Spencer Jones;1890;United Kingdom;Jesus College, Cambridge;no
William Henry Lang;1874;United Kingdom;University of Glasgow;no
Sara Arber;1949;United Kingdom;University of Michigan;no
John D. Barrow;1952;United Kingdom;University of Oxford;no
Peter Coles;1963;United Kingdom;University of Sussex;no
Melanie Wood;1981;United States;Duke University;no
R. Gordon Wasson;1898;United States;London School of Economics;no
Christian J. Lambertsen;1917;United States;Rutgers University;no
William Henry Emerson;1860;United States;United States Naval Academy;no
John Crain;1960;United States;University of Mississippi;no
Hunter B. Shirley;1927;United States;University of Paris;no
David Schramm;1945;United States;California Institute of Technology;no
Robert Biscup;1952;United States;Hiram College;no
Alice Hamilton;1869;United States;Johns Hopkins University;no
William Henry Emerson;1860;United States;Johns Hopkins University;no
David Schramm;1945;United States;Massachusetts Institute of Technology;no
Robert Elderfield;1904;United States;Massachusetts Institute of Technology;no
Arthur L. Samuel;1901;United States;Massachusetts Institute of Technology;no
Melanie Wood;1981;United States;Princeton University;no
James S. Coleman;1926;United States;Purdue University;no
Maurice Ewing;1906;United States;Rice University;no
Robert Sternberg;1949;United States;Stanford University;no
Paul Kocher;1973;United States;Stanford University;no
Arthur F. Hebard;1940;United States;Stanford University;no
Harold Mead Stark;1939;United States;University of California, Berkeley;no
Doug Guthrie;1969;United States;University of California, Berkeley;no
Ian Agol;1970;United States;University of California, San Diego;no
Doug Guthrie;1969;United States;University of Chicago;no
Christian J. Lambertsen;1917;United States;University of Pennsylvania;no
James March;1928;United States;Yale University;no
Robert Sternberg;1949;United States;Yale University;no
Levi F. Noble;1882;United States;Yale University;no
John Hopfield;1933;United States;Cornell University;no
Daniel Hale Williams;1858;United States;Feinberg School of Medicine;no
Harry M. Tiebout;1896;United States;Johns Hopkins School of Medicine;no
James S. Coleman;1926;United States;Columbia University;no
Philip Donald Estridge;1937;United States;University of Florida;no
Willard Bennett;1903;United States;University of Michigan;no
Alice Hamilton;1869;United States;University of Michigan;no
Robert Elderfield;1904;United States;University of Michigan;no
Ernest Kirkendall;1914;United States;University of Michigan;no
Dean Conant Worcester;1866;United States;University of Michigan;no
C.S. Holling;1930;United States;University of Toronto;no
Henry Gilman;1893;United States;Harvard University;no
Herbert Robbins;1915;United States;Harvard University;no
Theda Skocpol;1947;United States;Harvard University;no
John Dryzek;1953;Buckinghamshire;University of Maryland, College Park;no
Richard Van Der Riet Woolley;1906;Dorset;University of Cambridge;no
Richard Van Der Riet Woolley;1906;Dorset;University of Cape Town;no
Marjorie Chibnall;1915;England;University of Cambridge;no
Kerr Grant;1878;Australia;University of Melbourne;no
Ferdinand Buchwald;1932;Austria;Columbia University College of Physicians and Surgeons;no
Walter Brenner;1923;Austria;New York University Polytechnic School of Engineering;no
Maqsudul Alam;1954;Bangladesh;Max Planck Institute of Biochemistry;no
Phil Gold;1936;Canada;McGill University;no
Yuan-Cheng Fung;1919;China;Nanjing University;no
Igor Aleksander;1937;Croatia;Queen Mary University of London;no
Mourad E. H. Ismail;1944;Egypt;Cairo University;no
Jean-Pierre Bourguignon;1947;France;Paris Diderot University;no
Paul Cohn;1924;Germany;University of Cambridge;no
Rudolf Pfeiffer;1889;Germany;Ludwig Maximilian University of Munich;no
Yellapragada Subbarow;1895;India;Harvard University;no
Ziauddin Ahmed;1878;India;Allahabad University;no
C. R. Rao;1920;India;Andhra University;no
C. R. Rao;1920;India;King's College, Cambridge;no
Ishtiaq Hussain Qureshi;1903;India;National Language Authority;no
Ishtiaq Hussain Qureshi;1903;India;University of Cambridge;no
Rarhunath Anant Mashelkar;1943;India;Institute of Chemical Technology;no
Ishtiaq Hussain Qureshi;1903;India;St. Stephen's College, Delhi;no
Krishnaswami Kasturirangan;1940;India;Gujarat University;no
Yellapragada Subbarow;1895;India;Madras Medical College;no
Krishnaswami Kasturirangan;1940;India;Physical Research Laboratory;no
C. R. Rao;1920;India;University of Calcutta;no
Ziauddin Ahmed;1878;India;University of Calcutta;no
Krishnaswami Kasturirangan;1940;India;University of Mumbai;no
Mohammad Jalal Abbasi-Shavazi;1965;Iran;University of Isfahan;no
Ukichiro Nakaya;1900;Japan;University of Tokyo;no
Hisashi Kobayashi;1938;Japan;University of Tokyo;no
Roel Nusse;1950;Netherlands;University of Amsterdam;no
Vladimir Chelomey;1914;Poland;National Academy of Sciences of Ukraine;no
Klaus Roth;1925;Poland;University of Cambridge;no
Werner Wolfgang Rogosinski;1894;Poland;University of Freiburg;no
Gennady Chibisov;1956;Russia;Moscow Institute of Physics and Technology;no
Dima Grigoriev;1954;Russia;Steklov Institute of Mathematics;no
Dima Grigoriev;1954;Russia;Saint Petersburg State University;no
Zeynel Mungan;1952;Turkey;Istanbul University;no
John D. Barrow;1952;United Kingdom;Durham University;no
Richard Van Der Riet Woolley;1906;United Kingdom;University of Cambridge;no
Marjorie Chibnall;1915;United Kingdom;University of Cambridge;no
John Dryzek;1953;United Kingdom;University of Maryland, College Park;no
Harold Spencer Jones;1890;United Kingdom;Latymer Upper School;no
Richard Van Der Riet Woolley;1906;United Kingdom;University of Cape Town;no
Joseph L. Doob;1910;United States;Harvard University;no
Arthur L. Samuel;1901;United States;College of Emporia;no
Willard Bennett;1903;United States;Carnegie Institute of Technology;no
Robert Biscup;1952;United States;Case Western Reserve University;no
Edmund Morgan;1916;United States;Harvard College;no
Theda Skocpol;1947;United States;Michigan State University;no
Maurice W. Long;1925;United States;Georgia Institute of Technology;no
Thomas Coohill;1941;United States;Pennsylvania State University;no
R. Gordon Wasson;1898;United States;Columbia University Graduate School of Journalism;no
Herbert Benson;1935;United States;Harvard Medical School;no
Alice Hamilton;1869;United States;Leipzig University;no
Robert Biscup;1952;United States;Ohio University;no
John Crain;1960;United States;Southeastern Louisiana University;no
John Hopfield;1933;United States;Swarthmore College;no
C.S. Holling;1930;United States;University of British Columbia;no
Peter L. Benson;1946;United States;University of Denver;no
Edward Harrison Taylor;1889;United States;University of Kansas;no
Maurice W. Long;1925;United States;University of Kentucky;no
Ernest Kirkendall;1914;United States;Wayne State University;no
Harry M. Tiebout;1896;United States;Wesleyan University;no
Robert Howie;1923;England national football team;Trinity College, Cambridge;no
Edgar Frank "Ted" Codd;1923;Dorset;University of Michigan;no
Donald Davies;1924;Wales;Imperial College London;no
