Randii R. Wessen;1958;united states;southerncalifornia;no
Thomas E. Anderson;1961;united states;washington;no
Robert E. Swain;1875;united states;yale;no
Peter S. Albin;1934;united states;yale;no
William Robert Freudenburg;1951;united states;yale;no
Richard P. Smiraglia;1952;united states;generaltheologicalseminary;no
James A. Zimble;1933;united states;perelmanschoolmedicineatpennsylvania;no
Richard P. Smiraglia;1952;united states;indiana;no
Frederick Tebbe;1935;united states;indiana;no
Sayantani DasGupta;1970;united states;johnshopkinsschoolmedicine;no
Martin Steven Fridson;1952;united states;harvardbusinessschool;no
Bailey Willis;1857;united states;columbia;no
Harold Brooks;1959;united states;columbia;no
Jonathan L. Halperin;1949;united states;columbia;no
Joseph S. Nelson;1937;united states;alberta;no
Marjorie Harris Carr;1915;united states;florida;no
Alexander H. Smith;1904;united states;michigan;no
R. Michael Canjar;1953;united states;michigan;no
Walter S. Huxford;1892;united states;michigan;no
Martin Steven Fridson;1952;united states;harvard;no
Alejandro Jenkins;1979;costa rica;costarica;no
Italo Jose Dejter;1939;argentina;buenosaires;no
Karl Svozil;1956;austria;heidelberg;no
Anadi Sankar Gupta;1932;bangladesh;indianinstitutetechnologykharagpur;no
Anadi Sankar Gupta;1932;bangladesh;presidencykolkata;no
Anadi Sankar Gupta;1932;bangladesh;calcutta;no
Alfred Rene Jean Paul Ubbelohde;1907;belgium;christchurchoxford;no
Heinrich Hora;1931;czech republic;martinlutherhallewittenberg;no
Heinrich Hora;1931;czech republic;jena;no
Charles Atwood Kofoid;1865;france;harvard;no
Marc Jeannerod;1935;france;claudebernardlyon1;no
Friedrich Kessler;1901;germany;humboldtberlin;no
Claus E. Heinrich;1955;germany;mannheim;no
Karl Willy Wagner;1883;germany;technicalberlin;no
Amitava Raychaudhuri;1952;india;marylandpark;no
C. P. Rajendran;1955;india;cochinscienceandtechnology;no
H. C. Verma;1952;india;patna;no
Aban Marker Kabraji;1953;india;karachi;no
Kalbe Razi Naqvi;1944;india;karachi;no
C. P. Rajendran;1955;india;kerala;no
Amitava Raychaudhuri;1952;india;southpointschool;no
Amitava Raychaudhuri;1952;india;presidencykolkata;no
Casimir Albrecht Willem Jeekel;1922;indonesia;amsterdam;no
Carlo Severini;1872;italy;bologna;no
Biginelli Pietro;1860;italy;turin;no
Tariq Mustafa;1935;pakistan;government;no
Mazhar Mahmood Qurashi;1925;pakistan;punjab;no
Hans Rupe;1866;switzerland;basel;no
Zvi Yavetz;1925;ukraine;hebrewjerusalem;no
Mark Walport;1953;united kingdom;cambridge;no
John William Scott Macfie;1879;united kingdom;gonvilleandcaiuscambridge;no
Kirsopp Lake;1872;united kingdom;lincolnoxford;no
Charles S. Maier;1939;united states;harvard;no
Thomas E. Anderson;1961;united states;harvard;no
John Wilson Moore;1920;united states;davidson;no
Donald Eugene Strandness;1928;united states;bachelorscience;no
Terence J. Gaffney;1948;united states;boston;no
Donald Eugene Strandness;1928;united states;doctormedicine;no
Ronald A. Devore;1941;united states;easternmichigan;no
Marjorie Harris Carr;1915;united states;florida;no
Walter Abraham Jacobs;1883;united states;humboldtberlin;no
Jacob Bigeleisen;1919;united states;newyork;no
Norman Orentreich;1922;united states;newyork;no
Margaret Callahan;1952;united states;rush;no
Harold Brooks;1959;united states;cambridge;no
William Henry Anderson;1908;united states;marylandpark;no
Douglas W. Owsley;1951;united states;tennessee;no
Margaret Callahan;1952;united states;loyolachicago;no
James A. Zimble;1933;united states;franklin&marshall;no
Frederick Tebbe;1935;united states;pennsylvania;no
R. Michael Canjar;1953;united states;detroitmercy;no
Jacob Bigeleisen;1919;united states;washington;no
Robert Cotter;1943;united states;holycross;no
Richard P. Smiraglia;1952;united states;lewis&clark;no
Donald Eugene Strandness;1928;united states;pacificlutheran;no
Randii R. Wessen;1958;united states;stonybrook;no
Joseph S. Nelson;1937;united states;britishcolumbia;no
Randii R. Wessen;1958;united states;glamorgan;no
Douglas W. Owsley;1951;united states;wyoming;no
Harold Brooks;1959;united states;williamjewell;no
Donald Eugene Strandness;1928;united states;washingtonschoolmedicine;no
Eric Temple Bell;1883;scotland;stanford;no
Ariel Fernandez;1957;argentina;yale;no
Thomas Gold;1920;austria;trinitycambridge;no
Robert Langlands;1936;canada;yale;no
Shige Peng;1947;china;fudan;no
Rudolph Pariser;1923;china;californiaberkeley;no
William Donald Hamilton;1936;egypt;londonschooleconomics;no
William Donald Hamilton;1936;egypt;stjohnscambridge;no
William Donald Hamilton;1936;egypt;london;no
Rudi Dornbusch;1942;germany;chicago;no
Jitendra Malik;1960;india;stanford;no
Henry D Eyring;1901;mexico;arizona;no
Henry D Eyring;1901;mexico;californiaberkeley;no
Lodewijk Woltjer;1930;netherlands;leiden;no
Bhawani Shankar Chowdhry;1959;pakistan;southampton;no
Anwar Shaikh;1945;pakistan;princeton;no
Rashid Bashir;1967;pakistan;purdue;no
Marie Curie;1867;poland;paris;no
Harry Nyquist;1889;sweden;yale;no
Kevin Warwick;1954;united kingdom;imperiallondon;no
Kathleen Kenyon;1906;united kingdom;somervilleoxford;no
Max Newman;1897;united kingdom;stjohnscambridge;no
William Shockley;1910;united kingdom;californiainstitutetechnology;no
William Shockley;1910;united kingdom;massachusettsinstitutetechnology;no
Eric Temple Bell;1883;united kingdom;stanford;no
Michael Atiyah;1929;united kingdom;trinitycambridge;no
Andrew Huxley;1917;united kingdom;trinitycambridge;no
Carl Woese;1928;united states;amherst;no
Charles Speziale;1948;united states;rutgers;no
Vannevar Bush;1890;united states;tufts;no
Robert J. Van de Graaff;1901;united states;paris;no
Charles Speziale;1948;united states;newjerseyinstitutetechnology;no
Anne Fausto-Sterling;1944;united states;brown;no
John Tukey;1915;united states;brown;no
Melanie Sanford;1975;united states;californiainstitutetechnology;no
Sean C. Solomon;1945;united states;californiainstitutetechnology;no
William Lipscomb;1919;united states;californiainstitutetechnology;no
Alan Lightman;1948;united states;californiainstitutetechnology;no
Karl Barry Sharpless;1941;united states;dartmouth;no
Dian Fossey;1932;united states;occupationaltherapy;no
Sean C. Solomon;1945;united states;massachusettsinstitutetechnology;no
Richard Feynman;1918;united states;massachusettsinstitutetechnology;no
Vannevar Bush;1890;united states;massachusettsinstitutetechnology;no
John Little;1928;united states;massachusettsinstitutetechnology;no
Charles Speziale;1948;united states;princeton;no
Melanie Sanford;1975;united states;princeton;no
Frederick Seitz;1911;united states;princeton;no
Richard Feynman;1918;united states;princeton;no
Richard Errett Smalley;1943;united states;princeton;no
Alan Lightman;1948;united states;princeton;no
John Tukey;1915;united states;princeton;no
Frederick Seitz;1911;united states;stanford;no
Karl Barry Sharpless;1941;united states;stanford;no
Kary Banks Mullis;1944;united states;californiaberkeley;no
Robert Curl;1933;united states;californiaberkeley;no
William Thurston;1946;united states;californiaberkeley;no
Charles W. Morris;1901;united states;chicago;no
Bruce Schneier;1963;united states;rochester;no
John Call Cook;1918;united states;utah;no
Joseph Thornton;1965;united states;yale;no
Melanie Sanford;1975;united states;yale;no
Ernest Lawrence;1901;united states;yale;no
Arthur John Evans;1851;hertfordshire;oxford;no
Michael Ventris;1922;hertfordshire;architecturalassociationschoolarchitecture;no
Alexander Javakhishvili;1875;georgia;moscow;no
Michael Ventris;1922;england;architecturalassociationschoolarchitecture;no
John Edensor Littlewood;1885;england;cambridge;no
Albert Howard;1873;england;cambridge;no
Toby Walsh;1964;essex;cambridge;no
Roger Penrose;1931;essex;cambridge;no
Toby Walsh;1964;essex;edinburgh;no
Eric Temple Bell;1883;scotland;columbia;no
Howard Walter Florey;1898;australia;adelaide;no
Howard Walter Florey;1898;australia;magdalenoxford;no
Lise Meitner;1878;austria;vienna;no
Steven Pinker;1954;canada;harvard;no
Steven Pinker;1954;canada;mcgill;no
Shige Peng;1947;china;provence;no
Shige Peng;1947;china;parisdauphine;no
Germain Marchadour;1921;france;parissorbonne;no
Klaus Fuchs;1911;germany;bristol;no
Klaus Fuchs;1911;germany;kiel;no
Maximilian Weber;1864;germany;humboldtberlin;no
Klaus Fuchs;1911;germany;edinburgh;no
Aristid Lindenmayer;1925;hungary;michigan;no
Denis Gabor;1900;hungary;budapesttechnologyandeconomics;no
Amos Tversky;1937;israel;michigan;no
Richard Dawkins;1941;kenya;oxford;no
Bhawani Shankar Chowdhry;1959;pakistan;mehranengineeringandtechnology;no
Anwar Shaikh;1945;pakistan;columbia;no
Casimir Funk;1884;poland;bern;no
Marie Curie;1867;poland;espciparistech;no
Ladislaus Bortkiewicz;1868;russia;habilitation;no
Charles Antony Richard Hoare;1934;sri lanka;moscow;no
Vladimir Arnold;1937;ukraine;moscow;no
Eric Temple Bell;1883;united kingdom;columbia;no
Roy Leonard Dommett;1933;united kingdom;bristol;no
Paul Dirac;1902;united kingdom;bristol;no
Arthur John Evans;1851;united kingdom;oxford;no
Michael Ventris;1922;united kingdom;architecturalassociationschoolarchitecture;no
Neil Bartlett;1932;united kingdom;collegesdurham;no
Basil Briggs;1940;united kingdom;cambridge;no
Toby Walsh;1964;united kingdom;cambridge;no
Muriel Wheldale Onslow;1880;united kingdom;cambridge;no
Paul Dirac;1902;united kingdom;cambridge;no
Roger Penrose;1931;united kingdom;cambridge;no
John Edensor Littlewood;1885;united kingdom;cambridge;no
Albert Howard;1873;united kingdom;cambridge;no
Toby Walsh;1964;united kingdom;edinburgh;no
Michael Atiyah;1929;united kingdom;victoriaalexandria;no
Dian Fossey;1932;united states;zoology;no
Ernest Lawrence;1901;united states;southdakota;no
Leon Lederman;1922;united states;citynewyork;no
Leon Festinger;1919;united states;citynewyork;no
Joseph Thornton;1965;united states;columbia;no
Leon Lederman;1922;united states;columbia;no
Stephen Jay Gould;1941;united states;columbia;no
Bruce C. Heezen;1924;united states;columbia;no
Calvin Bridges;1889;united states;columbia;no
Richard Errett Smalley;1943;united states;michigan;no
Stephen Smale;1930;united states;michigan;no
Robert J. Van de Graaff;1901;united states;oxford;no
Ted Nelson;1937;united states;harvard;no
L. R. Ford;1886;united states;harvard;no
Karl Barry Sharpless;1941;united states;harvard;no
Arthur Day;1869;united states;groningen;no
Steven M. Reppert;1946;united states;nebraskamedicalcenter;no
John Little;1928;united states;casewesternreserve;no
Dian Fossey;1932;united states;darwincambridge;no
Charles W. Morris;1901;united states;northwestern;no
Glen P. Robinson;1923;united states;georgiainstitutetechnology;no
Kary Banks Mullis;1944;united states;georgiainstitutetechnology;no
Arthur Day;1869;united states;sheffieldscientificschool;no
Stephen Jay Gould;1941;united states;antioch;no
Bill Mollison;1928;australia;tasmania;no
Wolfgang Ernst Pauli;1900;austria;ludwigmaximilianmunich;no
Steven Pinker;1954;canada;dawson;no
Robert Langlands;1936;canada;britishcolumbia;no
Shige Peng;1947;china;shandong;no
Rudolph Pariser;1923;china;minnesota;no
Walter Brattain;1902;china;minnesota;no
Walter Brattain;1902;china;oregon;no
Walter Brattain;1902;china;whitman;no
Wilhelm Johannsen;1857;denmark;copenhagen;no
Germain Marchadour;1921;france;catholicwest;no
Klaus Fuchs;1911;germany;leipzig;no
Max Planck;1858;germany;ludwigmaximilianmunich;no
Rudi Dornbusch;1942;germany;geneva;no
Joseph Weizenbaum;1923;germany;wayne;no
Denis Gabor;1900;hungary;technicalberlin;no
Amit Chakrabarti;1959;india;calcutta;no
Bikas K Chakrabarti;1952;india;calcutta;no
Amit Chakrabarti;1959;india;minnesota;no
Goro Shimura;1930;japan;tokyo;no
Richard Dawkins;1941;kenya;oundleschool;no
Peter Debye;1884;netherlands;ludwigmaximilianmunich;no
Peter Debye;1884;netherlands;rwthaachen;no
Anwar Shaikh;1945;pakistan;stuyvesanthighschool;no
Rashid Bashir;1967;pakistan;texastech;no
Stefan Banach;1892;poland;lvivpolytechnic;no
Thomas H. Bak;1961;poland;freiburg;no
Anatoliy Koroteyev;1936;russia;moscowaviationinstitute;no
Ladislaus Bortkiewicz;1868;russia;strasbourg;no
Vladimir Ivanovich Vernadsky;1863;russia;saintpetersburg;no
Ladislaus Bortkiewicz;1868;russia;saintpetersburg;no
Eunseong Kim;1971;south korea;pennsylvania;no
Eunseong Kim;1971;south korea;pusannational;no
Charles Antony Richard Hoare;1934;sri lanka;mertonoxford;no
Harry Nyquist;1889;sweden;northdakota;no
Carl Gustav Jung;1875;switzerland;basel;no
Stanislaw Marcin Ulam;1909;ukraine;lvivpolytechnic;no
Kevin Warwick;1954;united kingdom;aston;no
Roy Leonard Dommett;1933;united kingdom;itchen;no
Michael Atiyah;1929;united kingdom;manchestergrammarschool;no
Alec Jeffreys;1950;united kingdom;mertonoxford;no
Frederick Seitz;1911;united states;lickwilmerdinghighschool;no
John Call Cook;1918;united states;pennsylvania;no
D. R. Fulkerson;1924;united states;southernillinois;no
Christopher Sorenson;1947;united states;colorado;no
Bruce Schneier;1963;united states;american;no
Steven M. Reppert;1946;united states;harvardmedicalschool;no
Ted Nelson;1937;united states;keio;no
L. R. Ford;1886;united states;missouri;no
William Thurston;1946;united states;newflorida;no
Allen Balcom DuMont;1901;united states;rensselaerpolytechnicinstitute;no
Dian Fossey;1932;united states;sanjose;no
Ted Nelson;1937;united states;swarthmore;no
Robert J. Van de Graaff;1901;united states;alabama;no
John Adam Fleming;1877;united states;cincinnati;no
Roy Emile Gereau;1947;united states;iowa;no
Bruce C. Heezen;1924;united states;iowa;no
Leon Festinger;1919;united states;iowa;no
William Lipscomb;1919;united states;kentucky;no
Simon Flexner;1863;united states;louisville;no
Ernest Lawrence;1901;united states;minnesota;no
Seymour Roger Cray;1925;united states;minnesota;no
Torey L. Hayden;1951;united states;whitman;no
Theodore William Chaundy;1889;england;oxford;no
David P. Craig;1919;australia;london;no
Ian Young;1951;australia;californiaberkeley;no
Ian A. Young;1951;australia;californiaberkeley;no
David P. Craig;1919;australia;sydney;no
Ernest Oliver Tuck;1939;australia;adelaide;no
Bruce R. Davis;1939;australia;adelaide;no
Dorothy L. Njeuma;1943;cameroon;london;no
Dorothy L. Njeuma;1943;cameroon;brown;no
Ivo Banac;1947;croatia;stanford;no
Henry Friedlander;1930;germany;pennsylvania;no
E. Andrew Balas;1951;hungary;utah;no
Obaid Siddiqi;1932;india;pennsylvania;no
Obaid Siddiqi;1932;india;aligarhmuslim;no
Abdul Hafeez;1882;india;aligarhmuslim;no
Abdul Hafeez;1882;india;marburg;no
Obaid Siddiqi;1932;india;glasgow;no
Katayun Mazdapour;1943;iran;tehran;no
Dirk Jan Struik;1894;netherlands;leiden;no
Jos Van Der Meer;1947;netherlands;leiden;no
Tekena Tamuno;1932;nigeria;london;no
Samar Mubarakmand;1942;pakistan;oxford;no
Emil Grosswald;1912;romania;pennsylvania;no
Anatoly Khazanov;1937;russia;moscow;no
Kwanghee Lee;1960;south korea;california;no
Mannque Rho;1936;south korea;californiaberkeley;no
Aleksander Burba;1918;ukraine;southernfederal;no
Frederick Gugenheim Gregory;1893;united kingdom;imperiallondon;no
Ronald C. Read;1924;united kingdom;london;no
Charles Sutherland Elton;1900;united kingdom;oxford;no
Theodore William Chaundy;1889;united kingdom;oxford;no
Henry H. Janeway;1873;united states;rutgers;no
Norman H. Nie;1943;united states;washingtoninstlouis;no
Alexander Frank Skutch;1904;united states;johnshopkins;no
Walter B. Jones;1895;united states;johnshopkins;no
Kiran Kedlaya;1974;united states;massachusettsinstitutetechnology;no
Bob Scheifler;1954;united states;massachusettsinstitutetechnology;no
Rodger Doxsey;1947;united states;massachusettsinstitutetechnology;no
Thomas D. Brock;1926;united states;ohio;no
Kiran Kedlaya;1974;united states;princeton;no
Charles Phelps Smyth;1895;united states;princeton;no
Fred Mcgraw Donner;1945;united states;princeton;no
Richard Shiffrin;1942;united states;stanford;no
Norman H. Nie;1943;united states;stanford;no
James B. Macelwane;1883;united states;california;no
Leo Breiman;1928;united states;californiaberkeley;no
Phyllis N. Stern;1925;united states;californiasanfrancisco;no
Elizabeth Bates;1947;united states;chicago;no
David Fromkin;1932;united states;chicago;no
Frank B Jewett;1879;united states;chicago;no
Silvan Tomkins;1911;united states;pennsylvania;no
William Osler Abbott;1902;united states;pennsylvania;no
Joan Roughgarden;1946;united states;rochester;no
Ralph Vary Chamberlin;1879;united states;utah;no
Hassler Whitney;1907;united states;yale;no
Leigh Page;1884;united states;yale;no
Richard Shiffrin;1942;united states;yale;no
William Cumming Rose;1887;united states;yale;no
Paul E. Olsen;1953;united states;yale;no
Henry H. Janeway;1873;united states;yale;no
Michael S Engel;1971;united states;cornell;no
Ralph Vary Chamberlin;1879;united states;cornell;no
Robert Lefkowitz;1943;united states;columbia;no
William Standish Knowles;1917;united states;columbia;no
James Glimm;1934;united states;columbia;no
Henry H. Janeway;1873;united states;columbia;no
Mark Guzdial;1962;united states;michigan;no
Charles Tiebout;1924;united states;michigan;no
George A. Miller;1920;united states;harvard;no
John Peter Oleson;1946;united states;harvard;no
Kiran Kedlaya;1974;united states;harvard;no
William Standish Knowles;1917;united states;harvard;no
Charles Phelps Smyth;1895;united states;harvard;no
John Newport Langley;1852;england;cambridge;no
Theodore William Chaundy;1889;england;ballioloxford;no
Phil Jones;1952;surrey;newcastle;no
Phil Jones;1952;surrey;lancaster;no
Ernest Oliver Tuck;1939;australia;cambridge;no
Struan Sutherland;1936;australia;melbourne;no
Ian Young;1951;australia;melbourne;no
Ian A. Young;1951;australia;melbourne;no
Peter Zoller;1952;austria;innsbruck;no
Ivo Banac;1947;croatia;fordham;no
Karl Zoeppritz;1881;germany;ludwigmaximilianmunich;no
Henry Friedlander;1930;germany;temple;no
Karl Zoeppritz;1881;germany;freiburg;no
E. Andrew Balas;1951;hungary;semmelweis;no
A. Ranganadha Rao;1930;india;andhramedical;no
A. Ranganadha Rao;1930;india;christianmedical&hospital;no
Radha Laha;1930;india;indianstatisticalinstitute;no
T K Sreeprada Rao;1940;india;bangaloremedicalandresearchinstitute;no
C. S. Venkataraman;1918;india;presidencychennai;no
Radha Laha;1930;india;calcutta;no
Tommaso Boggio;1877;italy;turin;no
Mikio Sato;1928;japan;tokyo;no
Tomizo Yoshida;1903;japan;tokyo;no
Theodor Rehbock;1864;netherlands;technicalberlin;no
Samar Mubarakmand;1942;pakistan;government;no
Andrzej Trybulec;1941;poland;warsaw;no
Andrzej Krzysztof Tarkowski;1933;poland;warsaw;no
Emil Grosswald;1912;romania;bucharest;no
Anatoly Torkunov;1950;russia;moscowinstituteinternationalrelations;no
Mikhail Petrovich Fedoruk;1956;russia;novosibirsk;no
Solomon Lefschetz;1884;russia;clark;no
Mannque Rho;1936;south korea;clark;no
Richard Coates;1949;united kingdom;cambridge;no
Ronald C. Read;1924;united kingdom;cambridge;no
Fay Dowker;1965;united kingdom;cambridge;no
John Newport Langley;1852;united kingdom;cambridge;no
Phil Jones;1952;united kingdom;newcastle;no
Theodore William Chaundy;1889;united kingdom;ballioloxford;no
Phil Jones;1952;united kingdom;lancaster;no
Corwin Hansch;1918;united states;newyork;no
Henry H. Janeway;1873;united states;rutgerspreparatoryschool;no
Henry H. Janeway;1873;united states;sheffieldscientificschool;no
Henry H. Janeway;1873;united states;columbiaphysiciansandsurgeons;no
Joseph Murray;1919;united states;holycross;no
Joseph Murray;1919;united states;harvardmedicalschool;no
Elizabeth Bates;1947;united states;saintlouis;no
James B. Macelwane;1883;united states;saintlouis;no
Phyllis N. Stern;1925;united states;sanfrancisco;no
Walter Kidde;1877;united states;stevensinstitutetechnology;no
George A. Miller;1920;united states;alabama;no
Walter B. Jones;1895;united states;alabama;no
Michael S Engel;1971;united states;kansas;no
Robert Lethbridge;1947;united states;kent;no
Mark Guzdial;1962;united states;wayne;no
Charles Tiebout;1924;united states;wesleyan;no
Wallace S. Broecker;1931;united states;wheaton;no
Maurice Vincent Wilkes;1913;england national football team;stjohnscambridge;no
Geoffrey Grant;1941;england;californiasandiego;no
Lorna Casselton;1938;essex;london;no
Julia Bell;1879;nottinghamshire;londonschoolmedicineforwomen;no
Geoffrey Grant;1941;rutland;californiasandiego;no
Andrew Forsyth;1858;scotland;trinitycambridge;no
John Tuzo Wilson;1908;canada;stjohnscambridge;no
John Tuzo Wilson;1908;canada;princeton;no
Franz W. Seidler;1933;czech republic;paris;no
Joseph J. Kohn;1932;czech republic;massachusettsinstitutetechnology;no
Joseph J. Kohn;1932;czech republic;princeton;no
Emmanuel Breuillard;1977;france;yale;no
Walter Eric Spear;1921;germany;westminster;no
Swayambar Prasad Sudrania;1938;india;sawaimansinghmedical;no
Gopal Prasad;1945;india;indianinstitutetechnologykanpur;no
Sourav Chatterjee;1979;india;stanford;no
Sudhir Venkatesh;1966;india;californiasandiego;no
Sudhir Venkatesh;1966;india;chicago;no
Mahmoud Hessaby;1903;iran;paris;no
Wahid Shams-Kolahi;1965;iran;osaka;no
Giancarlo Ghirardi;1935;italy;milan;no
Anton Pannekoek;1873;netherlands;leiden;no
Jacques Cohen;1951;netherlands;leiden;no
Hendrika Johanna van Leeuwen;1887;netherlands;leiden;no
Leonard Salomon Ornstein;1880;netherlands;leiden;no
Andrew Odlyzko;1949;poland;californiainstitutetechnology;no
Andrew Odlyzko;1949;poland;massachusettsinstitutetechnology;no
Alexandre Kirillov;1936;russia;moscow;no
Vladimir Voevodsky;1966;russia;moscow;no
Ernest Corominas;1913;spain;barcelona;no
Ernest Corominas;1913;spain;paris;no
Friedrich Tinner;1937;switzerland;katholiekeuniversiteitleuven;no
Susan Watts;1962;united kingdom;imperiallondon;no
Maurice Vincent Wilkes;1913;united kingdom;stjohnscambridge;no
Lorna Casselton;1938;united kingdom;london;no
Andrew Forsyth;1858;united kingdom;trinitycambridge;no
Edmund Taylor Whittaker;1873;united kingdom;trinitycambridge;no
Geoffrey Grant;1941;united kingdom;californiasandiego;no
Julia Bell;1879;united kingdom;londonschoolmedicineforwomen;no
Allan M. Brandt;1953;united states;brandeis;no
Gene Amdahl;1922;united states;southdakota;no
Jerry Nelson;1944;united states;californiainstitutetechnology;no
Paul Saltman;1928;united states;californiainstitutetechnology;no
Regina E. Dugan;1963;united states;californiainstitutetechnology;no
Phillip L. Pearl;1958;united states;johnshopkins;no
Horace Byers;1906;united states;massachusettsinstitutetechnology;no
Stewart David Nozette;1957;united states;massachusettsinstitutetechnology;no
Donald C. Spencer;1912;united states;massachusettsinstitutetechnology;no
Paul Meier;1924;united states;oberlin;no
Jeffrey S. Medkeff;1968;united states;ohio;no
Steven Girvin;1950;united states;princeton;no
Stewart David Nozette;1957;united states;arizona;no
Linda Griffith;1960;united states;californiaberkeley;no
Jerry Nelson;1944;united states;californiaberkeley;no
Horace Byers;1906;united states;californiaberkeley;no
Robert Rathbun Wilson;1914;united states;californiaberkeley;no
Greg Forbes;1950;united states;chicago;no
Percival Bailey;1892;united states;chicago;no
Samuel Phillips Huntington;1927;united states;chicago;no
David Dausey;1975;united states;yale;no
Robert T. Bakker;1945;united states;yale;no
Rufus Carrollton Harris;1897;united states;yale;no
Samuel Phillips Huntington;1927;united states;yale;no
Olin Sewall Jr. Pettingill;1907;united states;cornell;no
Harry Morton Fitzpatrick;1886;united states;cornell;no
Lewis C. Cantley;1949;united states;cornell;no
Robert Jay Lifton;1926;united states;cornell;no
Greg Forbes;1950;united states;doctorphilosophy;no
Hope A. Olson;1942;united states;gustavusadolphus;no
Colin Cherry;1914;hertfordshire;citylondon;no
Geoffrey Grant;1941;england;britishcolumbia;no
Geoffrey Grant;1941;rutland;britishcolumbia;no
Herbert Wilson;1929;wales;kingslondon;no
Frank Philip Bowden;1903;australia;cambridge;no
Felix Ehrenhaft;1879;austria;vienna;no
Georg Alexander Pick;1860;austria;vienna;no
Walther Penck;1888;austria;heidelberg;no
John Tasker Henderson;1905;canada;kingslondon;no
Henry Friesen;1934;canada;manitoba;no
John Tuzo Wilson;1908;canada;toronto;no
John Tasker Henderson;1905;canada;mcgill;no
Edwin Plimpton Adams;1878;czech republic;harvard;no
Franz W. Seidler;1933;czech republic;cambridge;no
Franz W. Seidler;1933;czech republic;natodefense;no
Franz W. Seidler;1933;czech republic;ludwigmaximilianmunich;no
Dorothy Hodgkin;1910;egypt;oxford;no
Emmanuel Breuillard;1977;france;cambridge;no
Ernst G. Straus;1922;germany;columbia;no
Edward Lee Spence;1947;germany;southcarolina;no
Edward Lee Spence;1947;germany;marinearts;no
Walter Eric Spear;1921;germany;birkbecklondon;no
Ernst G. Straus;1922;germany;hebrewjerusalem;no
Ioannis Liritzis;1953;greece;edinburgh;no
Rashid Ahmad;1934;india;queens;no
Swayambar Prasad Sudrania;1938;india;darbhangamedicalandhospital;no
Gopal Prasad;1945;india;patna;no
Ranjay Vardhan;1969;india;panjabchandigarh;no
Gopal Prasad;1945;india;tatainstitutefundamentalresearch;no
Rashid Ahmad;1934;india;punjab;no
Sourav Chatterjee;1979;india;indianstatisticalinstitute;no
Adi Bulsara;1951;india;texasataustin;no
Swayambar Prasad Sudrania;1938;india;rajasthan;no
Gopal Prasad;1945;india;instituteforadvancedstudy;no
Mahmoud Hessaby;1903;iran;americanbeirut;no
Wahid Shams-Kolahi;1965;iran;stuttgart;no
Javad Heyat;1925;iran;istanbul;no
Marco Amabili;1967;italy;marchepolytechnic;no
Marco Amabili;1967;italy;bologna;no
Masanobu Shinozuka;1930;japan;columbia;no
Georg von Tiesenhausen;1914;latvia;hamburg;no
Jacques Cohen;1951;netherlands;erasmusrotterdam;no
Liaqat Ali Khan;1947;pakistan;punjab;no
Muhammad Yar Khuhawar;1948;pakistan;birmingham;no
Kurt Lewin;1890;poland;humboldtberlin;no
Kazimierz Kuratowski;1896;poland;warsaw;no
Vladimir Voevodsky;1966;russia;harvard;no
Mikhail Mikhaivich Shultz;1919;russia;saintpetersburg;no
Auguste Piccard;1884;switzerland;ethzurich;no
Res Jost;1918;switzerland;zurich;no
Isaac Trachtenberg;1923;ukraine;bogomoletsnationalmedical;no
Herbert Wilson;1929;united kingdom;kingslondon;no
Philip Geoffrey Saffman;1931;united kingdom;cambridge;no
Roy George Douglas Allen;1906;united kingdom;cambridge;no
Harry Raymond Pitt;1914;united kingdom;cambridge;no
Colin Cherry;1914;united kingdom;citylondon;no
Susan Watts;1962;united kingdom;citylondon;no
Geoffrey Grant;1941;united kingdom;britishcolumbia;no
Allan M. Brandt;1953;united states;columbia;no
Joseph L. Fleiss;1937;united states;columbia;no
Noam Elkies;1966;united states;columbia;no
Olin Sewall Jr. Pettingill;1907;united states;michigan;no
Hope A. Olson;1942;united states;toronto;no
David Dausey;1975;united states;harvard;no
Noam Elkies;1966;united states;harvard;no
Robert T. Bakker;1945;united states;harvard;no
Sumner Byron Myers;1910;united states;harvard;no
Jared Mason Diamond;1937;united states;harvard;no
Samuel Phillips Huntington;1927;united states;harvard;no
Fischer Black;1938;united states;harvard;no
Regina E. Dugan;1963;united states;masterscience;no
Robert W. Decker;1927;united states;coloradoschoolmines;no
Francis M. Fesmire;1959;united states;harvard;no
Rufus Carrollton Harris;1897;united states;mercer;no
Percival Bailey;1892;united states;northwestern;no
Jared Mason Diamond;1937;united states;cambridge;no
Donald C. Spencer;1912;united states;cambridge;no
Linda Griffith;1960;united states;georgiainstitutetechnology;no
Francis M. Fesmire;1959;united states;baylorschool;no
Robert Dana;1929;united states;holyokecommunity;no
David Dausey;1975;united states;mercyhurst;no
Robert Jay Lifton;1926;united states;newyorkmedical;no
Greg Forbes;1950;united states;pennsylvania;no
Lewis C. Cantley;1949;united states;westvirginiawesleyan;no
George Perry;1953;united states;scrippsinstitutionoceanography;no
Percival Bailey;1892;united states;southernillinoiscarbondale;no
Edwin Evariste Moise;1918;united states;texasataustin;no
Irving Friedman;1920;united states;washington;no
George Perry;1953;united states;allanhancock;no
Francis M. Fesmire;1959;united states;vanderbiltschoolmedicine;no
George Perry;1953;united states;hopkinsmarinestation;no
Steven Girvin;1950;united states;bates;no
Olin Sewall Jr. Pettingill;1907;united states;bowdoin;no
Robert Dana;1929;united states;drake;no
