Berta Karlik;1904;austria;vienna;scientist;no
Paul Corkum;1943;canada;acadia;scientist;no
Paul Corkum;1943;canada;lehigh;scientist;no
Raymond A. Price;1933;canada;princeton;scientist;no
Joseph Pearce;1893;canada;california;scientist;no
Robin Boadway;1943;canada;queens;scientist;no
Raymond A. Price;1933;canada;manitoba;scientist;no
Robin Boadway;1943;canada;oxford;scientist;no
Joseph Pearce;1893;canada;toronto;scientist;no
Hongjie Dai;1966;china;tsinghua;scientist;no
Hongjie Dai;1966;china;columbia;scientist;no
Hongjie Dai;1966;china;harvard;scientist;no
Heinrich Jacob Goldschmidt;1857;czech republic;charlesinprague;scientist;no
Daniel Arnold;1965;france;chicago;scientist;no
Daniel Arnold;1965;france;columbia;scientist;no
Elias Panayiotis Gyftopoulos;1927;greece;massachusettsinstitutetechnology;scientist;no
Aravind Joshi;1929;india;indianinstitutescience;scientist;no
Thomas Kailath;1935;india;massachusettsinstitutetechnology;scientist;no
Aravind Joshi;1929;india;pennsylvania;scientist;no
Guido Boggiani;1861;italy;breraacademy;scientist;no
Yozo Matsushima;1921;japan;osaka;scientist;no
Clemens van Blitterswijk;1957;netherlands;leiden;scientist;no
Johannes Jisse Duistermaat;1942;netherlands;utrecht;scientist;no
George Zames;1934;poland;imperiallondon;scientist;no
George Zames;1934;poland;massachusettsinstitutetechnology;scientist;no
Yurij Borisovich Rumer;1901;russia;moscow;scientist;no
Victor Ivanovich Shestakov;1907;russia;moscow;scientist;no
Vladimir Shtokman;1909;russia;moscow;scientist;no
Jakob Klaesi;1883;switzerland;zurich;scientist;no
Jakob Klaesi;1883;switzerland;kiel;scientist;no
Benjamin Hsiao;1958;taiwan;nationaltaiwan;scientist;no
Yuen Poovarawan;1950;thailand;chulalongkorn;scientist;no
Wiktor Eckhaus;1930;ukraine;massachusettsinstitutetechnology;scientist;no
Akiva Yaglom;1921;ukraine;moscow;scientist;no
George E. P. Box;1919;united kingdom;london;scientist;no
Henry Harold Welch Pearson;1870;united kingdom;christscambridge;scientist;no
Brian Tierney;1922;united kingdom;pembrokecambridge;scientist;no
Peter Keevash;1978;united kingdom;trinitycambridge;scientist;no
Archie E. Roy;1924;united kingdom;glasgow;scientist;no
Jonathan Dordick;1959;united states;brandeis;scientist;no
John H.L. Hansen;1959;united states;rutgers;scientist;no
Luther Emmett Holt;1855;united states;brown;scientist;no
Fred Allison;1882;united states;johnshopkins;scientist;no
Lewis B. Stillwell;1863;united states;lehigh;scientist;no
Ken A. Dill;1947;united states;massachusettsinstitutetechnology;scientist;no
Jeremy Nathans;1958;united states;massachusettsinstitutetechnology;scientist;no
William Edward Davies;1917;united states;massachusettsinstitutetechnology;scientist;no
Jonathan Dordick;1959;united states;massachusettsinstitutetechnology;scientist;no
Lawrence E. Glendenin;1918;united states;massachusettsinstitutetechnology;scientist;no
John D. Anderson;1937;united states;ohio;scientist;no
Carl H. Brans;1935;united states;princeton;scientist;no
Jeremy Nathans;1958;united states;stanford;scientist;no
Robert T. Orr;1908;united states;californiaberkeley;scientist;no
Ken A. Dill;1947;united states;californiasandiego;scientist;no
Melville Herskovits;1895;united states;chicago;scientist;no
Helene J Kantor;1919;united states;chicago;scientist;no
Lawrence E. Glendenin;1918;united states;chicago;scientist;no
P.R. Barchas;1934;united states;chicago;scientist;no
Frank Speck;1881;united states;pennsylvania;scientist;no
Luther Emmett Holt;1855;united states;rochester;scientist;no
Edward M. Riseman;1942;united states;cornell;scientist;no
Jeffrey Sean Lehman;1956;united states;cornell;scientist;no
Arpad Alexander Vass;1959;united states;doctorphilosophy;scientist;no
Francis Murray;1911;united states;columbia;scientist;no
Melville Herskovits;1895;united states;columbia;scientist;no
Harry Church Oberholser;1870;united states;columbia;scientist;no
Luther Emmett Holt;1855;united states;columbia;scientist;no
John D. Anderson;1937;united states;florida;scientist;no
Ronald C. Arkin;1949;united states;michigan;scientist;no
Jeffrey Sean Lehman;1956;united states;michigan;scientist;no
Fred Allison;1882;united states;virginia;scientist;no
Jerry L. Bona;1945;united states;harvard;scientist;no
Arpad Alexander Vass;1959;united states;masterscience;scientist;no
Arpad Alexander Vass;1959;united states;bachelorscience;scientist;no
Brian Tierney;1922;england and wales cricket board;pembrokecambridge;scientist;no
Archie E. Roy;1924;scotland;hillheadhighschool;scientist;no
Ashot Chilingarian;1949;armenia;yerevan;scientist;no
Dorothy Hill;1907;australia;cambridge;scientist;no
Robin Boadway;1943;canada;royalmilitarycanada;scientist;no
Daniel Arnold;1965;france;iliffschooltheology;scientist;no
Daniel Arnold;1965;france;carleton;scientist;no
Rupert Wildt;1905;germany;humboldtberlin;scientist;no
Peter Hirsch;1925;germany;cambridge;scientist;no
Carsten Carlberg;1963;germany;freeberlin;scientist;no
Elias Panayiotis Gyftopoulos;1927;greece;nationaltechnicalathens;scientist;no
Paul Vitanyi;1944;hungary;vuamsterdam;scientist;no
Thomas Kailath;1935;india;engineeringpune;scientist;no
Aravind Joshi;1929;india;engineeringpune;scientist;no
Charles Donovan;1863;india;trinitydublin;scientist;no
Houman Younessi;1963;iran;rensselaerpolytechnicinstitute;scientist;no
Houman Younessi;1963;iran;swinburnetechnology;scientist;no
Antonio Caso;1883;mexico;nationalautonomousmexico;scientist;no
George Zames;1934;poland;mcgill;scientist;no
Alexander Arkadyevich Migdal;1945;russia;moscowinstitutephysicsandtechnology;scientist;no
Aleksandr Bakulev;1890;russia;saratov;scientist;no
Avraham Trahtman;1944;russia;ural;scientist;no
Boris Altschuler;1955;russia;saintpetersburg;scientist;no
Maria Wilman;1867;south africa;cambridge;scientist;no
Benjamin Hsiao;1958;taiwan;connecticut;scientist;no
Maxim Chernodub;1973;ukraine;moscowinstitutephysicsandtechnology;scientist;no
Akiva Yaglom;1921;ukraine;steklovinstitutemathematics;scientist;no
Maxim Chernodub;1973;ukraine;institutefortheoreticalandexperimentalphysics;scientist;no
Eleanor Maguire;1970;united kingdom;dublin;scientist;no
Archie E. Roy;1924;united kingdom;hillheadhighschool;scientist;no
Michael Anthony Crisfield;1942;united kingdom;queensbelfast;scientist;no
Michael A'Hearn;1940;united states;boston;scientist;no
Harry Church Oberholser;1870;united states;georgewashington;scientist;no
William Edward Davies;1917;united states;michigan;scientist;no
Gerald Hurst;1937;united states;cambridge;scientist;no
John H.L. Hansen;1959;united states;georgiainstitutetechnology;scientist;no
Edward M. Riseman;1942;united states;clarkson;scientist;no
Shelton H. Davis;1942;united states;antioch;scientist;no
Dwight E. Adams;1955;united states;centraloklahoma;scientist;no
David Nalin;1941;united states;albanymedical;scientist;no
Dwight E. Adams;1955;united states;illinois;scientist;no
Ronald C. Arkin;1949;united states;stevensinstitutetechnology;scientist;no
Robert Vincent Hogg;1924;united states;iowa;scientist;no
Kenneth Brinkhous;1908;united states;iowa;scientist;no
Ronald C. Arkin;1949;united states;massachusettsamherst;scientist;no
Dwight E. Adams;1955;united states;oklahoma;scientist;no
Lewis B. Stillwell;1863;united states;wesleyan;scientist;no
C. Chapin Cutler;1914;united states;worcesterpolytechnicinstitute;scientist;no
Eleanor Maguire;1970;republic of ireland;dublin;scientist;no
Alejandro Jenkins;1979;costa rica;californiainstitutetechnology;scientist;no
Alejandro Jenkins;1979;costa rica;harvard;scientist;no
Italo Jose Dejter;1939;argentina;rutgers;scientist;no
Karl Svozil;1956;austria;vienna;scientist;no
Fernando Da Costa Novaes;1927;brazil;federalriodejaneiro;scientist;no
William Henry Collins;1878;canada;toronto;scientist;no
Ziaowei Tang;1931;china;tsinghua;scientist;no
Cho-yun Hsu;1930;china;chicago;scientist;no
Kung-ch'üan Hsiao;1897;china;cornell;scientist;no
Cho-yun Hsu;1930;china;nationaltaiwan;scientist;no
Emanuel Czuber;1851;czech republic;czechtechnicalinprague;scientist;no
Josef Mattauch;1895;czech republic;vienna;scientist;no
Michel Demazure;1937;france;paris;scientist;no
Josep Torrellas;1963;france;stanford;scientist;no
Fay Ajzenberg-Selove;1926;germany;michigan;scientist;no
Kalbe Razi Naqvi;1944;india;manchester;scientist;no
Rangachar Narayana Iyengar;1943;india;indianinstitutescience;scientist;no
Amitava Raychaudhuri;1952;india;delhi;scientist;no
Nagendra Kumar Singh;1958;india;banarashindu;scientist;no
Teuku Jacob;1929;indonesia;utrecht;scientist;no
Cornelis Christiaan Berg;1934;indonesia;utrecht;scientist;no
Eugenio Bianchi;1979;italy;scuolanormalesuperioredipisa;scientist;no
Carlo Somigliana;1860;italy;scuolanormalesuperioredipisa;scientist;no
Toshio Hirano;1947;japan;osaka;scientist;no
Arcadio Poveda;1930;mexico;californiaberkeley;scientist;no
Rudolph Pabus Cleveringa;1894;netherlands;leiden;scientist;no
Steven Vandenberg;1915;netherlands;michigan;scientist;no
Tariq Mustafa;1935;pakistan;london;scientist;no
Mazhar Mahmood Qurashi;1925;pakistan;manchester;scientist;no
Tariq Mustafa;1935;pakistan;greenwich;scientist;no
John N. Belkin;1913;russia;cornell;scientist;no
Magnus B. Egerstedt;1971;sweden;stockholm;scientist;no
Magnus B. Egerstedt;1971;sweden;royalinstitutetechnology;scientist;no
Martin David Brasier;1947;united kingdom;london;scientist;no
Richard A. Brualdi;1939;united kingdom;syracuse;scientist;no
Valerie Flint;1936;united kingdom;oxford;scientist;no
Martin David Brasier;1947;united kingdom;oxford;scientist;no
Jonathan L. Halperin;1949;united states;boston;scientist;no
Terence J. Gaffney;1948;united states;brandeis;scientist;no
Thomas E. Stelson;1928;united states;carnegiemellon;scientist;no
Sayantani DasGupta;1970;united states;brown;scientist;no
Norman Orentreich;1922;united states;citynewyork;scientist;no
Walter S. Huxford;1892;united states;doane;scientist;no
Robert Cotter;1943;united states;johnshopkins;scientist;no
Miriam Elizabeth Simpson;1894;united states;johnshopkins;scientist;no
Pearl Kendrick;1890;united states;johnshopkins;scientist;no
Ronald A. Devore;1941;united states;ohio;scientist;no
Peter S. Albin;1934;united states;princeton;scientist;no
Robert E. Swain;1875;united states;stanford;scientist;no
Benjamin F. Hake;1895;united states;stanford;scientist;no
Richard A. Brualdi;1939;united states;syracuse;scientist;no
Pearl Kendrick;1890;united states;syracuse;scientist;no
Jacob Bigeleisen;1919;united states;californiaberkeley;scientist;no
Elwin Marg;1918;united states;californiaberkeley;scientist;no
Miriam Elizabeth Simpson;1894;united states;californiaberkeley;scientist;no
Richard P. Smiraglia;1952;united states;chicago;scientist;no
Reuven Amitai;1955;united states;pennsylvania;scientist;no
Randii R. Wessen;1958;united states;southerncalifornia;scientist;no
Thomas E. Anderson;1961;united states;washington;scientist;no
Robert E. Swain;1875;united states;yale;scientist;no
Peter S. Albin;1934;united states;yale;scientist;no
William Robert Freudenburg;1951;united states;yale;scientist;no
Richard P. Smiraglia;1952;united states;generaltheologicalseminary;scientist;no
James A. Zimble;1933;united states;perelmanschoolmedicineatpennsylvania;scientist;no
Richard P. Smiraglia;1952;united states;indiana;scientist;no
Frederick Tebbe;1935;united states;indiana;scientist;no
Sayantani DasGupta;1970;united states;johnshopkinsschoolmedicine;scientist;no
Martin Steven Fridson;1952;united states;harvardbusinessschool;scientist;no
Bailey Willis;1857;united states;columbia;scientist;no
Harold Brooks;1959;united states;columbia;scientist;no
Jonathan L. Halperin;1949;united states;columbia;scientist;no
Joseph S. Nelson;1937;united states;alberta;scientist;no
Marjorie Harris Carr;1915;united states;florida;scientist;no
Alexander H. Smith;1904;united states;michigan;scientist;no
R. Michael Canjar;1953;united states;michigan;scientist;no
Walter S. Huxford;1892;united states;michigan;scientist;no
Martin Steven Fridson;1952;united states;harvard;scientist;no
Alejandro Jenkins;1979;costa rica;costarica;scientist;no
Italo Jose Dejter;1939;argentina;buenosaires;scientist;no
Karl Svozil;1956;austria;heidelberg;scientist;no
Anadi Sankar Gupta;1932;bangladesh;indianinstitutetechnologykharagpur;scientist;no
Anadi Sankar Gupta;1932;bangladesh;presidencykolkata;scientist;no
Anadi Sankar Gupta;1932;bangladesh;calcutta;scientist;no
Alfred Rene Jean Paul Ubbelohde;1907;belgium;christchurchoxford;scientist;no
Heinrich Hora;1931;czech republic;martinlutherhallewittenberg;scientist;no
Heinrich Hora;1931;czech republic;jena;scientist;no
Charles Atwood Kofoid;1865;france;harvard;scientist;no
Marc Jeannerod;1935;france;claudebernardlyon1;scientist;no
Friedrich Kessler;1901;germany;humboldtberlin;scientist;no
Claus E. Heinrich;1955;germany;mannheim;scientist;no
Karl Willy Wagner;1883;germany;technicalberlin;scientist;no
Amitava Raychaudhuri;1952;india;marylandpark;scientist;no
C. P. Rajendran;1955;india;cochinscienceandtechnology;scientist;no
H. C. Verma;1952;india;patna;scientist;no
Aban Marker Kabraji;1953;india;karachi;scientist;no
Kalbe Razi Naqvi;1944;india;karachi;scientist;no
C. P. Rajendran;1955;india;kerala;scientist;no
Amitava Raychaudhuri;1952;india;southpointschool;scientist;no
Amitava Raychaudhuri;1952;india;presidencykolkata;scientist;no
Casimir Albrecht Willem Jeekel;1922;indonesia;amsterdam;scientist;no
Carlo Severini;1872;italy;bologna;scientist;no
Biginelli Pietro;1860;italy;turin;scientist;no
Tariq Mustafa;1935;pakistan;government;scientist;no
Mazhar Mahmood Qurashi;1925;pakistan;punjab;scientist;no
Hans Rupe;1866;switzerland;basel;scientist;no
Zvi Yavetz;1925;ukraine;hebrewjerusalem;scientist;no
Mark Walport;1953;united kingdom;cambridge;scientist;no
John William Scott Macfie;1879;united kingdom;gonvilleandcaiuscambridge;scientist;no
Kirsopp Lake;1872;united kingdom;lincolnoxford;scientist;no
Charles S. Maier;1939;united states;harvard;scientist;no
Thomas E. Anderson;1961;united states;harvard;scientist;no
John Wilson Moore;1920;united states;davidson;scientist;no
Donald Eugene Strandness;1928;united states;bachelorscience;scientist;no
Terence J. Gaffney;1948;united states;boston;scientist;no
Donald Eugene Strandness;1928;united states;doctormedicine;scientist;no
Ronald A. Devore;1941;united states;easternmichigan;scientist;no
Marjorie Harris Carr;1915;united states;florida;scientist;no
Walter Abraham Jacobs;1883;united states;humboldtberlin;scientist;no
Jacob Bigeleisen;1919;united states;newyork;scientist;no
Norman Orentreich;1922;united states;newyork;scientist;no
Margaret Callahan;1952;united states;rush;scientist;no
Harold Brooks;1959;united states;cambridge;scientist;no
William Henry Anderson;1908;united states;marylandpark;scientist;no
Douglas W. Owsley;1951;united states;tennessee;scientist;no
Margaret Callahan;1952;united states;loyolachicago;scientist;no
James A. Zimble;1933;united states;franklin&marshall;scientist;no
Frederick Tebbe;1935;united states;pennsylvania;scientist;no
R. Michael Canjar;1953;united states;detroitmercy;scientist;no
Jacob Bigeleisen;1919;united states;washington;scientist;no
Robert Cotter;1943;united states;holycross;scientist;no
Richard P. Smiraglia;1952;united states;lewis&clark;scientist;no
Donald Eugene Strandness;1928;united states;pacificlutheran;scientist;no
Randii R. Wessen;1958;united states;stonybrook;scientist;no
Joseph S. Nelson;1937;united states;britishcolumbia;scientist;no
Randii R. Wessen;1958;united states;glamorgan;scientist;no
Douglas W. Owsley;1951;united states;wyoming;scientist;no
Harold Brooks;1959;united states;williamjewell;scientist;no
Donald Eugene Strandness;1928;united states;washingtonschoolmedicine;scientist;no
Eric Temple Bell;1883;scotland;stanford;scientist;no
Ariel Fernandez;1957;argentina;yale;scientist;no
Thomas Gold;1920;austria;trinitycambridge;scientist;no
Robert Langlands;1936;canada;yale;scientist;no
Shige Peng;1947;china;fudan;scientist;no
Rudolph Pariser;1923;china;californiaberkeley;scientist;no
William Donald Hamilton;1936;egypt;londonschooleconomics;scientist;no
William Donald Hamilton;1936;egypt;stjohnscambridge;scientist;no
William Donald Hamilton;1936;egypt;london;scientist;no
Rudi Dornbusch;1942;germany;chicago;scientist;no
Jitendra Malik;1960;india;stanford;scientist;no
Henry D Eyring;1901;mexico;arizona;scientist;no
Henry D Eyring;1901;mexico;californiaberkeley;scientist;no
Lodewijk Woltjer;1930;netherlands;leiden;scientist;no
Bhawani Shankar Chowdhry;1959;pakistan;southampton;scientist;no
Anwar Shaikh;1945;pakistan;princeton;scientist;no
Rashid Bashir;1967;pakistan;purdue;scientist;no
Marie Curie;1867;poland;paris;scientist;no
Harry Nyquist;1889;sweden;yale;scientist;no
Kevin Warwick;1954;united kingdom;imperiallondon;scientist;no
Kathleen Kenyon;1906;united kingdom;somervilleoxford;scientist;no
Max Newman;1897;united kingdom;stjohnscambridge;scientist;no
William Shockley;1910;united kingdom;californiainstitutetechnology;scientist;no
William Shockley;1910;united kingdom;massachusettsinstitutetechnology;scientist;no
Eric Temple Bell;1883;united kingdom;stanford;scientist;no
Michael Atiyah;1929;united kingdom;trinitycambridge;scientist;no
Andrew Huxley;1917;united kingdom;trinitycambridge;scientist;no
Carl Woese;1928;united states;amherst;scientist;no
Charles Speziale;1948;united states;rutgers;scientist;no
Vannevar Bush;1890;united states;tufts;scientist;no
Robert J. Van de Graaff;1901;united states;paris;scientist;no
Charles Speziale;1948;united states;newjerseyinstitutetechnology;scientist;no
Anne Fausto-Sterling;1944;united states;brown;scientist;no
John Tukey;1915;united states;brown;scientist;no
Melanie Sanford;1975;united states;californiainstitutetechnology;scientist;no
Sean C. Solomon;1945;united states;californiainstitutetechnology;scientist;no
William Lipscomb;1919;united states;californiainstitutetechnology;scientist;no
Alan Lightman;1948;united states;californiainstitutetechnology;scientist;no
Karl Barry Sharpless;1941;united states;dartmouth;scientist;no
Dian Fossey;1932;united states;occupationaltherapy;scientist;no
Sean C. Solomon;1945;united states;massachusettsinstitutetechnology;scientist;no
Richard Feynman;1918;united states;massachusettsinstitutetechnology;scientist;no
Vannevar Bush;1890;united states;massachusettsinstitutetechnology;scientist;no
John Little;1928;united states;massachusettsinstitutetechnology;scientist;no
Charles Speziale;1948;united states;princeton;scientist;no
Melanie Sanford;1975;united states;princeton;scientist;no
Frederick Seitz;1911;united states;princeton;scientist;no
Richard Feynman;1918;united states;princeton;scientist;no
Richard Errett Smalley;1943;united states;princeton;scientist;no
Alan Lightman;1948;united states;princeton;scientist;no
John Tukey;1915;united states;princeton;scientist;no
Frederick Seitz;1911;united states;stanford;scientist;no
Karl Barry Sharpless;1941;united states;stanford;scientist;no
Kary Banks Mullis;1944;united states;californiaberkeley;scientist;no
Robert Curl;1933;united states;californiaberkeley;scientist;no
William Thurston;1946;united states;californiaberkeley;scientist;no
Charles W. Morris;1901;united states;chicago;scientist;no
Bruce Schneier;1963;united states;rochester;scientist;no
John Call Cook;1918;united states;utah;scientist;no
Joseph Thornton;1965;united states;yale;scientist;no
Melanie Sanford;1975;united states;yale;scientist;no
Ernest Lawrence;1901;united states;yale;scientist;no
Arthur John Evans;1851;hertfordshire;oxford;scientist;no
Michael Ventris;1922;hertfordshire;architecturalassociationschoolarchitecture;scientist;no
Alexander Javakhishvili;1875;georgia;moscow;scientist;no
Michael Ventris;1922;england;architecturalassociationschoolarchitecture;scientist;no
John Edensor Littlewood;1885;england;cambridge;scientist;no
Albert Howard;1873;england;cambridge;scientist;no
Toby Walsh;1964;essex;cambridge;scientist;no
Roger Penrose;1931;essex;cambridge;scientist;no
Toby Walsh;1964;essex;edinburgh;scientist;no
Eric Temple Bell;1883;scotland;columbia;scientist;no
Howard Walter Florey;1898;australia;adelaide;scientist;no
Howard Walter Florey;1898;australia;magdalenoxford;scientist;no
Lise Meitner;1878;austria;vienna;scientist;no
Steven Pinker;1954;canada;harvard;scientist;no
Steven Pinker;1954;canada;mcgill;scientist;no
Shige Peng;1947;china;provence;scientist;no
Shige Peng;1947;china;parisdauphine;scientist;no
Germain Marchadour;1921;france;parissorbonne;scientist;no
Klaus Fuchs;1911;germany;bristol;scientist;no
Klaus Fuchs;1911;germany;kiel;scientist;no
Maximilian Weber;1864;germany;humboldtberlin;scientist;no
Klaus Fuchs;1911;germany;edinburgh;scientist;no
Aristid Lindenmayer;1925;hungary;michigan;scientist;no
Denis Gabor;1900;hungary;budapesttechnologyandeconomics;scientist;no
Amos Tversky;1937;israel;michigan;scientist;no
Richard Dawkins;1941;kenya;oxford;scientist;no
Bhawani Shankar Chowdhry;1959;pakistan;mehranengineeringandtechnology;scientist;no
Anwar Shaikh;1945;pakistan;columbia;scientist;no
Casimir Funk;1884;poland;bern;scientist;no
Marie Curie;1867;poland;espciparistech;scientist;no
Ladislaus Bortkiewicz;1868;russia;habilitation;scientist;no
Charles Antony Richard Hoare;1934;sri lanka;moscow;scientist;no
Vladimir Arnold;1937;ukraine;moscow;scientist;no
Eric Temple Bell;1883;united kingdom;columbia;scientist;no
Roy Leonard Dommett;1933;united kingdom;bristol;scientist;no
Paul Dirac;1902;united kingdom;bristol;scientist;no
Arthur John Evans;1851;united kingdom;oxford;scientist;no
Michael Ventris;1922;united kingdom;architecturalassociationschoolarchitecture;scientist;no
Neil Bartlett;1932;united kingdom;collegesdurham;scientist;no
Basil Briggs;1940;united kingdom;cambridge;scientist;no
Toby Walsh;1964;united kingdom;cambridge;scientist;no
Muriel Wheldale Onslow;1880;united kingdom;cambridge;scientist;no
Paul Dirac;1902;united kingdom;cambridge;scientist;no
Roger Penrose;1931;united kingdom;cambridge;scientist;no
John Edensor Littlewood;1885;united kingdom;cambridge;scientist;no
Albert Howard;1873;united kingdom;cambridge;scientist;no
Toby Walsh;1964;united kingdom;edinburgh;scientist;no
Michael Atiyah;1929;united kingdom;victoriaalexandria;scientist;no
Dian Fossey;1932;united states;zoology;scientist;no
Ernest Lawrence;1901;united states;southdakota;scientist;no
Leon Lederman;1922;united states;citynewyork;scientist;no
Leon Festinger;1919;united states;citynewyork;scientist;no
Joseph Thornton;1965;united states;columbia;scientist;no
Leon Lederman;1922;united states;columbia;scientist;no
Stephen Jay Gould;1941;united states;columbia;scientist;no
Bruce C. Heezen;1924;united states;columbia;scientist;no
Calvin Bridges;1889;united states;columbia;scientist;no
Richard Errett Smalley;1943;united states;michigan;scientist;no
Stephen Smale;1930;united states;michigan;scientist;no
Robert J. Van de Graaff;1901;united states;oxford;scientist;no
Ted Nelson;1937;united states;harvard;scientist;no
L. R. Ford;1886;united states;harvard;scientist;no
Karl Barry Sharpless;1941;united states;harvard;scientist;no
Arthur Day;1869;united states;groningen;scientist;no
Steven M. Reppert;1946;united states;nebraskamedicalcenter;scientist;no
John Little;1928;united states;casewesternreserve;scientist;no
Dian Fossey;1932;united states;darwincambridge;scientist;no
Charles W. Morris;1901;united states;northwestern;scientist;no
Glen P. Robinson;1923;united states;georgiainstitutetechnology;scientist;no
Kary Banks Mullis;1944;united states;georgiainstitutetechnology;scientist;no
Arthur Day;1869;united states;sheffieldscientificschool;scientist;no
Stephen Jay Gould;1941;united states;antioch;scientist;no
Bill Mollison;1928;australia;tasmania;scientist;no
Wolfgang Ernst Pauli;1900;austria;ludwigmaximilianmunich;scientist;no
Steven Pinker;1954;canada;dawson;scientist;no
Robert Langlands;1936;canada;britishcolumbia;scientist;no
Shige Peng;1947;china;shandong;scientist;no
Rudolph Pariser;1923;china;minnesota;scientist;no
Walter Brattain;1902;china;minnesota;scientist;no
Walter Brattain;1902;china;oregon;scientist;no
Walter Brattain;1902;china;whitman;scientist;no
Wilhelm Johannsen;1857;denmark;copenhagen;scientist;no
Germain Marchadour;1921;france;catholicwest;scientist;no
Klaus Fuchs;1911;germany;leipzig;scientist;no
Max Planck;1858;germany;ludwigmaximilianmunich;scientist;no
Rudi Dornbusch;1942;germany;geneva;scientist;no
Joseph Weizenbaum;1923;germany;wayne;scientist;no
Denis Gabor;1900;hungary;technicalberlin;scientist;no
Amit Chakrabarti;1959;india;calcutta;scientist;no
Bikas K Chakrabarti;1952;india;calcutta;scientist;no
Amit Chakrabarti;1959;india;minnesota;scientist;no
Goro Shimura;1930;japan;tokyo;scientist;no
Richard Dawkins;1941;kenya;oundleschool;scientist;no
Peter Debye;1884;netherlands;ludwigmaximilianmunich;scientist;no
Peter Debye;1884;netherlands;rwthaachen;scientist;no
Anwar Shaikh;1945;pakistan;stuyvesanthighschool;scientist;no
Rashid Bashir;1967;pakistan;texastech;scientist;no
Stefan Banach;1892;poland;lvivpolytechnic;scientist;no
Thomas H. Bak;1961;poland;freiburg;scientist;no
Anatoliy Koroteyev;1936;russia;moscowaviationinstitute;scientist;no
Ladislaus Bortkiewicz;1868;russia;strasbourg;scientist;no
Vladimir Ivanovich Vernadsky;1863;russia;saintpetersburg;scientist;no
Ladislaus Bortkiewicz;1868;russia;saintpetersburg;scientist;no
Eunseong Kim;1971;south korea;pennsylvania;scientist;no
Eunseong Kim;1971;south korea;pusannational;scientist;no
Charles Antony Richard Hoare;1934;sri lanka;mertonoxford;scientist;no
Harry Nyquist;1889;sweden;northdakota;scientist;no
Carl Gustav Jung;1875;switzerland;basel;scientist;no
Stanislaw Marcin Ulam;1909;ukraine;lvivpolytechnic;scientist;no
Kevin Warwick;1954;united kingdom;aston;scientist;no
Roy Leonard Dommett;1933;united kingdom;itchen;scientist;no
Michael Atiyah;1929;united kingdom;manchestergrammarschool;scientist;no
Alec Jeffreys;1950;united kingdom;mertonoxford;scientist;no
Frederick Seitz;1911;united states;lickwilmerdinghighschool;scientist;no
John Call Cook;1918;united states;pennsylvania;scientist;no
D. R. Fulkerson;1924;united states;southernillinois;scientist;no
Christopher Sorenson;1947;united states;colorado;scientist;no
Bruce Schneier;1963;united states;american;scientist;no
Steven M. Reppert;1946;united states;harvardmedicalschool;scientist;no
Ted Nelson;1937;united states;keio;scientist;no
L. R. Ford;1886;united states;missouri;scientist;no
William Thurston;1946;united states;newflorida;scientist;no
Allen Balcom DuMont;1901;united states;rensselaerpolytechnicinstitute;scientist;no
Dian Fossey;1932;united states;sanjose;scientist;no
Ted Nelson;1937;united states;swarthmore;scientist;no
Robert J. Van de Graaff;1901;united states;alabama;scientist;no
John Adam Fleming;1877;united states;cincinnati;scientist;no
Roy Emile Gereau;1947;united states;iowa;scientist;no
Bruce C. Heezen;1924;united states;iowa;scientist;no
Leon Festinger;1919;united states;iowa;scientist;no
William Lipscomb;1919;united states;kentucky;scientist;no
Simon Flexner;1863;united states;louisville;scientist;no
Ernest Lawrence;1901;united states;minnesota;scientist;no
Seymour Roger Cray;1925;united states;minnesota;scientist;no
Torey L. Hayden;1951;united states;whitman;scientist;no
Theodore William Chaundy;1889;england;oxford;scientist;no
David P. Craig;1919;australia;london;scientist;no
Ian Young;1951;australia;californiaberkeley;scientist;no
Ian A. Young;1951;australia;californiaberkeley;scientist;no
David P. Craig;1919;australia;sydney;scientist;no
Ernest Oliver Tuck;1939;australia;adelaide;scientist;no
Bruce R. Davis;1939;australia;adelaide;scientist;no
Dorothy L. Njeuma;1943;cameroon;london;scientist;no
Dorothy L. Njeuma;1943;cameroon;brown;scientist;no
Ivo Banac;1947;croatia;stanford;scientist;no
Henry Friedlander;1930;germany;pennsylvania;scientist;no
E. Andrew Balas;1951;hungary;utah;scientist;no
Obaid Siddiqi;1932;india;pennsylvania;scientist;no
Obaid Siddiqi;1932;india;aligarhmuslim;scientist;no
Abdul Hafeez;1882;india;aligarhmuslim;scientist;no
Abdul Hafeez;1882;india;marburg;scientist;no
Obaid Siddiqi;1932;india;glasgow;scientist;no
Katayun Mazdapour;1943;iran;tehran;scientist;no
Dirk Jan Struik;1894;netherlands;leiden;scientist;no
Jos Van Der Meer;1947;netherlands;leiden;scientist;no
Tekena Tamuno;1932;nigeria;london;scientist;no
Samar Mubarakmand;1942;pakistan;oxford;scientist;no
Emil Grosswald;1912;romania;pennsylvania;scientist;no
Anatoly Khazanov;1937;russia;moscow;scientist;no
Kwanghee Lee;1960;south korea;california;scientist;no
Mannque Rho;1936;south korea;californiaberkeley;scientist;no
Aleksander Burba;1918;ukraine;southernfederal;scientist;no
Frederick Gugenheim Gregory;1893;united kingdom;imperiallondon;scientist;no
Ronald C. Read;1924;united kingdom;london;scientist;no
Charles Sutherland Elton;1900;united kingdom;oxford;scientist;no
